frame,timestamp,anchor_to_bottom_lip_bottom_center,lips_label,teeth_label
116,3.8669187309865274,89.23883212503969,Closed,Open
117,3.9002542372881353,89.12378232945603,Closed,Open
118,3.933589743589744,94.23969835594325,Closed,Open
119,3.966925249891351,92.56263635584703,Closed,Open
120,4.00026075619296,97.21731560751324,Closed,Open
121,4.033596262494568,89.27806511147114,Closed,Open
122,4.0669317687961755,81.95443541001248,Closed,Open
123,4.100267275097783,89.73065582076029,Closed,Open
124,4.133602781399391,85.25916169835997,Closed,Open
125,4.166938287700999,83.82555672401726,Closed,Open
126,4.200273794002608,81.10402317610072,Closed,Open
127,4.233609300304216,81.2540755082464,Closed,Open
128,4.2669448066058235,80.96449293235023,Closed,Open
129,4.300280312907431,74.77874338963875,Closed,Closed
130,4.333615819209039,77.19401141379814,Closed,Open
131,4.366951325510647,82.80682009408906,Closed,Open
132,4.400286831812255,91.4128181990473,Closed,Open
133,4.433622338113864,93.33324102454408,Closed,Open
134,4.466957844415472,94.9870303566247,Closed,Open
135,4.5002933507170795,101.78774980443818,Closed,Open
136,4.533628857018687,101.1488601377281,Closed,Open
137,4.566964363320295,100.1757214429894,Closed,Open
138,4.600299869621903,99.11667701014248,Closed,Open
139,4.633635375923511,90.55112721511952,Closed,Open
140,4.66697088222512,101.00895388041002,Closed,Open
141,4.700306388526728,90.2024997690664,Closed,Open
142,4.733641894828335,86.80582931162814,Closed,Open
143,4.766977401129943,84.58933042042051,Closed,Open
144,4.800312907431551,81.2668419247911,Closed,Open
145,4.833648413733159,82.66765167409719,Closed,Open
146,4.866983920034767,85.55009810596313,Closed,Open
147,4.900319426336376,83.2408959758294,Closed,Open
148,4.9336549326379835,80.25611835756226,Closed,Open
149,4.966990438939591,81.00623339700121,Closed,Open
150,5.000325945241199,86.36674221198965,Closed,Open
151,5.033661451542807,92.0149082278946,Closed,Open
152,5.066996957844415,94.6962426748092,Closed,Open
153,5.100332464146024,93.2428328147735,Closed,Open
154,5.133667970447632,101.05268748084558,Closed,Open
155,5.167003476749239,99.91622505713386,Closed,Open
156,5.200338983050847,96.78080639537691,Closed,Open
157,5.233674489352455,92.55092770687185,Closed,Open
158,5.267009995654063,85.71293061203369,Closed,Open
159,5.300345501955671,86.2648317309224,Closed,Open
160,5.33368100825728,78.18727196713382,Closed,Open
161,5.3670165145588875,79.48085017548682,Closed,Open
162,5.400352020860495,79.2349054546979,Closed,Open
163,5.433687527162103,77.98712309234831,Closed,Open
164,5.467023033463711,72.99230856217235,Closed,Closed
165,5.500358539765319,76.79162647107663,Closed,Open
166,5.533694046066927,75.95026030475098,Closed,Open
167,5.567029552368536,75.40680518704806,Closed,Closed
168,5.6003650586701434,76.27875362139822,Closed,Open
169,5.633700564971751,84.1275490556551,Closed,Open
170,5.667036071273359,90.81876406819391,Closed,Open
171,5.700371577574967,90.47103355743056,Closed,Open
172,5.733707083876575,92.9126148418739,Closed,Open
173,5.767042590178183,90.92620578931373,Closed,Open
174,5.8003780964797915,93.93881530111348,Closed,Open
175,5.833713602781399,89.22194485335652,Closed,Open
176,5.867049109083007,89.82428453941023,Closed,Open
177,5.900384615384615,86.50578327715695,Closed,Open
178,5.933720121686223,84.35519002836105,Closed,Open
179,5.967055627987831,86.68536976773927,Closed,Open
180,6.000391134289439,90.06808268277513,Closed,Open
181,6.0337266405910475,79.71212458829243,Closed,Open
182,6.067062146892655,86.57852883617574,Closed,Open
183,6.100397653194263,84.65825945652882,Closed,Open
184,6.133733159495871,86.62519282098134,Closed,Open
185,6.167068665797479,80.99641431932908,Closed,Open
186,6.200404172099087,81.1944767713199,Closed,Open
187,6.2337396784006955,88.10113872073299,Closed,Open
188,6.267075184702303,90.3761063225438,Closed,Open
189,6.300410691003911,91.98439860169114,Closed,Open
190,6.333746197305519,98.7945522764266,Closed,Open
191,6.367081703607127,91.41665079403386,Closed,Open
192,6.400417209908735,103.85869107334142,Closed,Open
193,6.433752716210343,98.54866988611744,Closed,Open
194,6.4670882225119515,98.23379256250496,Closed,Open
195,6.500423728813559,93.52447703003088,Closed,Open
196,6.533759235115167,89.35291473715836,Closed,Open
197,6.567094741416775,86.23035171159047,Closed,Open
198,6.600430247718383,81.14705769006335,Closed,Open
199,6.633765754019991,81.52399341351975,Closed,Open
200,6.667101260321599,82.84765445877812,Closed,Open
201,6.700436766623207,82.31631905807481,Closed,Open
202,6.733772272924815,84.07941013636956,Closed,Open
203,6.767107779226423,82.98583879720394,Closed,Open
204,6.800443285528031,79.97110460204965,Closed,Open
205,6.833778791829639,88.80007329179004,Closed,Open
206,6.867114298131247,90.80106743215666,Closed,Open
207,6.900449804432855,94.6999250579963,Closed,Open
208,6.933785310734463,95.06293771896512,Closed,Open
209,6.967120817036071,101.29833451537272,Closed,Open
210,7.000456323337679,97.98310467469994,Closed,Open
211,7.033791829639287,96.8922560447466,Closed,Open
212,7.067127335940895,91.70574885642682,Closed,Open
213,7.100462842242503,90.36546580188708,Closed,Open
214,7.1337983485441105,81.56214980558914,Closed,Open
215,7.167133854845719,81.81247715949976,Closed,Open
216,7.200469361147327,83.70385423067353,Closed,Open
217,7.233804867448935,82.46843413845244,Closed,Open
218,7.267140373750543,81.50725535617812,Closed,Open
219,7.300475880052151,81.30357437655064,Closed,Open
220,7.333811386353759,76.69774257121688,Closed,Open
221,7.367146892655367,78.11370719717858,Closed,Open
222,7.400482398956975,75.70314388644859,Closed,Open
223,7.433817905258583,76.55786735796491,Closed,Open
224,7.467153411560191,81.36800781165155,Closed,Open
225,7.500488917861799,88.26146796124434,Closed,Open
226,7.533824424163407,88.84287329345426,Closed,Open
227,7.567159930465015,99.54222296248804,Closed,Open
228,7.600495436766623,97.02483005700194,Closed,Open
229,7.633830943068231,99.81235221353958,Closed,Open
230,7.667166449369839,99.76114007069287,Closed,Open
231,7.700501955671447,95.24377713856464,Closed,Open
232,7.733837461973055,97.7627700053477,Closed,Open
233,7.767172968274663,92.4006603457187,Closed,Open
234,7.8005084745762705,93.1901138600112,Closed,Open
235,7.833843980877879,88.44105708401193,Closed,Open
236,7.867179487179487,89.13595049123586,Closed,Open
237,7.900514993481095,88.46477681659984,Closed,Open
238,7.933850499782703,86.13997542725642,Closed,Open
239,7.967186006084311,83.60994370800677,Closed,Open
240,8.00052151238592,84.43865594728689,Closed,Open
241,8.033857018687527,84.8335039730645,Closed,Open
242,8.067192524989135,85.70222872923466,Closed,Open
243,8.100528031290743,84.88987104286254,Closed,Open
244,8.133863537592351,85.65724734728951,Closed,Open
245,8.167199043893959,84.5281554201241,Closed,Open
246,8.200534550195567,91.080086607927,Closed,Open
247,8.233870056497175,93.65741550451452,Closed,Open
248,8.267205562798782,95.77287372028856,Closed,Open
249,8.30054106910039,101.46852161085296,Closed,Open
250,8.333876575401998,100.16893648387362,Closed,Open
251,8.367212081703606,104.0169325427946,Closed,Open
252,8.400547588005216,99.56265325000196,Closed,Open
253,8.433883094306823,100.16027877652874,Closed,Open
254,8.467218600608431,96.3788403156401,Closed,Open
255,8.50055410691004,95.05925922386028,Closed,Open
256,8.533889613211647,95.74030109266047,Closed,Open
257,8.567225119513255,89.43441858924879,Closed,Open
258,8.600560625814863,90.95248109681344,Closed,Open
259,8.63389613211647,88.15555012258343,Closed,Open
260,8.667231638418079,87.79147011807777,Closed,Open
261,8.700567144719686,84.74973264014847,Closed,Open
262,8.733902651021294,79.45246952362031,Closed,Open
263,8.767238157322902,78.47752241301217,Closed,Open
264,8.80057366362451,77.9151765706382,Closed,Open
265,8.833909169926118,81.90595795689302,Closed,Open
266,8.867244676227727,81.66517186829626,Closed,Open
267,8.900580182529335,87.67094378588547,Closed,Open
268,8.933915688830943,93.77284645516028,Closed,Open
269,8.967251195132551,97.75654116454018,Closed,Open
270,9.000586701434159,99.57168447302207,Closed,Open
271,9.033922207735769,101.08656541206425,Closed,Open
272,9.067257714037376,95.73334978589884,Closed,Open
273,9.100593220338984,102.23637855609684,Closed,Open
274,9.13392872664059,97.85302607244152,Closed,Open
275,9.167264232942198,95.19469466604676,Closed,Open
276,9.200599739243806,88.3981955313584,Closed,Open
277,9.233935245545414,95.69003677268182,Closed,Open
278,9.267270751847022,93.78494380332958,Closed,Open
279,9.300606258148632,90.66848937691874,Closed,Open
280,9.33394176445024,90.08810970428284,Closed,Open
281,9.367277270751847,88.33518059741371,Closed,Open
282,9.400612777053457,86.20554852560764,Closed,Open
283,9.433948283355065,88.32547707287097,Closed,Open
284,9.46728378965667,84.9692897788679,Closed,Open
285,9.50061929595828,81.90914250788407,Closed,Open
286,9.533954802259888,83.01654505217158,Closed,Open
287,9.567290308561494,81.92624010040649,Closed,Open
288,9.600625814863102,84.27235767337862,Closed,Open
289,9.63396132116471,92.9062484249211,Closed,Open
290,9.667296827466318,97.23399829650702,Closed,Open
291,9.700632333767926,102.25273529311706,Closed,Open
292,9.733967840069534,103.47838583274527,Closed,Open
293,9.767303346371143,101.13659053101073,Closed,Open
294,9.800638852672751,100.44014096871312,Closed,Open
295,9.83397435897436,98.82919369378052,Closed,Open
296,9.867309865275969,97.8047080719177,Closed,Open
297,9.900645371577577,96.96043387201962,Closed,Open
298,9.933980877879184,94.87739252989716,Closed,Open
299,9.96731638418079,92.94230888051987,Closed,Open
300,10.000651890482398,91.4632861615892,Closed,Open
301,10.033987396784006,92.75217222636088,Closed,Open
302,10.067322903085614,91.34342997764384,Closed,Open
303,10.100658409387222,83.2775246488598,Closed,Open
304,10.13399391568883,82.22388752045748,Closed,Open
305,10.167329421990438,76.56431240898796,Closed,Open
306,10.200664928292047,78.51554721102013,Closed,Open
307,10.234000434593655,75.3779791764824,Closed,Closed
308,10.267335940895263,80.48650455338259,Closed,Open
309,10.300671447196873,87.2768958791579,Closed,Open
310,10.33400695349848,91.70189163601042,Closed,Open
311,10.367342459800089,98.8024063963956,Closed,Open
312,10.400677966101696,101.16682419548928,Closed,Open
313,10.434013472403302,100.39387091636286,Closed,Open
314,10.46734897870491,101.53260243053144,Closed,Open
315,10.500684485006518,101.64319588337632,Closed,Open
316,10.534019991308126,98.74240897283906,Closed,Open
317,10.567355497609734,98.1133163966404,Closed,Open
318,10.600691003911342,100.46208476393768,Closed,Open
319,10.63402651021295,95.52299643560109,Closed,Open
320,10.66736201651456,96.92239497640354,Closed,Open
321,10.700697522816167,96.33872908702196,Closed,Open
322,10.734033029117777,91.56312088227884,Closed,Open
323,10.767368535419385,88.19234492492174,Closed,Open
324,10.80070404172099,88.93184652953889,Closed,Open
325,10.8340395480226,90.69531906161676,Closed,Open
326,10.867375054324206,85.24558397238005,Closed,Open
327,10.900710560625814,88.11641231146143,Closed,Open
328,10.934046066927422,85.65088343344937,Closed,Open
329,10.96738157322903,79.41500627299337,Closed,Open
330,11.000717079530638,84.98265144980732,Closed,Open
331,11.034052585832246,91.22567879685748,Closed,Open
332,11.067388092133854,90.4760584099314,Closed,Open
333,11.100723598435462,95.177459872485,Closed,Open
334,11.134059104737071,99.17927854287504,Closed,Open
335,11.16739461103868,100.8746380110681,Closed,Open
336,11.200730117340289,100.34949869275869,Closed,Open
337,11.234065623641897,98.486427309948,Closed,Open
338,11.267401129943504,97.48173495038124,Closed,Open
339,11.30073663624511,93.7987990794997,Closed,Open
340,11.334072142546718,92.23158709594506,Closed,Open
341,11.367407648848326,93.12786557313656,Closed,Open
342,11.400743155149934,90.58487740312135,Closed,Open
343,11.434078661451542,85.10929243353364,Closed,Open
344,11.46741416775315,86.13239531798065,Closed,Open
345,11.500749674054758,87.73724155724958,Closed,Open
346,11.534085180356366,87.73118559002853,Closed,Open
347,11.567420686657975,83.32073442988786,Closed,Open
348,11.600756192959585,81.0684486165287,Closed,Open
349,11.634091699261193,77.5194784240243,Closed,Open
350,11.6674272055628,76.51330102359618,Closed,Open
351,11.700762711864408,85.73863498220717,Closed,Open
352,11.734098218166016,87.97070844036645,Closed,Open
353,11.767433724467622,95.91925760126634,Closed,Open
354,11.80076923076923,100.59259801045732,Closed,Open
355,11.834104737070838,103.10311106018396,Closed,Open
356,11.867440243372446,101.61061741258617,Closed,Open
357,11.900775749674054,97.07997538996447,Closed,Open
358,11.934111255975662,93.4558407186885,Closed,Open
359,11.96744676227727,97.23511495652716,Closed,Open
360,12.000782268578876,95.23748969789044,Closed,Open
361,12.034117774880489,91.07756345869196,Closed,Open
362,12.067453281182097,85.41130748582975,Closed,Open
363,12.100788787483705,85.7950567168788,Closed,Open
364,12.13412429378531,84.67055960185905,Closed,Open
365,12.16745980008692,87.90424415434013,Closed,Open
366,12.200795306388526,86.8651398796594,Closed,Open
367,12.234130812690134,89.93887932422874,Closed,Open
368,12.267466318991742,91.79485481591846,Closed,Open
369,12.30080182529335,82.99357608928152,Closed,Open
370,12.334137331594958,86.73027895224246,Closed,Open
371,12.367472837896566,91.82597087407518,Closed,Open
372,12.400808344198174,97.03569337497574,Closed,Open
373,12.43414385049978,99.63780350437328,Closed,Open
374,12.467479356801393,99.95410736812724,Closed,Open
375,12.500814863103,100.08963842918668,Closed,Open
376,12.534150369404609,93.99213719958288,Closed,Open
377,12.567485875706216,94.78244820186542,Closed,Open
378,12.600821382007824,94.85277758564362,Closed,Open
379,12.63415688830943,95.13384621141172,Closed,Open
380,12.667492394611038,94.30859748081429,Closed,Open
381,12.700827900912646,93.68401096817746,Closed,Open
382,12.734163407214254,92.65018289333788,Closed,Open
383,12.767498913515862,88.6807488655617,Closed,Open
384,12.80083441981747,85.18723485139066,Closed,Open
385,12.834169926119078,82.86605454066748,Closed,Open
386,12.867505432420684,79.50000903924584,Closed,Open
387,12.900840938722292,75.56685837401051,Closed,Closed
388,12.934176445023905,70.30222614064024,Closed,Closed
389,12.96751195132551,75.39815413927019,Closed,Closed
390,13.00084745762712,69.39148260629092,Closed,Closed
391,13.034182963928728,78.34769243224426,Closed,Open
392,13.067518470230334,77.62990484755682,Closed,Open
393,13.100853976531942,84.62070097561207,Closed,Open
394,13.13418948283355,88.55284658506685,Closed,Open
395,13.167524989135158,95.54142378853,Closed,Open
396,13.200860495436766,98.97803850299825,Closed,Open
397,13.234196001738374,97.16578061208878,Closed,Open
398,13.267531508039982,97.9763704129344,Closed,Open
399,13.30086701434159,98.02464227469926,Closed,Open
400,13.334202520643196,95.6186393741526,Closed,Open
401,13.367538026944809,93.68145812938324,Closed,Open
402,13.400873533246417,94.89239158658204,Closed,Open
403,13.434209039548024,92.5456794962314,Closed,Open
404,13.46754454584963,91.60785661940535,Closed,Open
405,13.500880052151238,87.8700392991633,Closed,Open
406,13.534215558452846,88.4934257344731,Closed,Open
407,13.567551064754454,87.41140547710947,Closed,Open
408,13.600886571056062,85.36372511063931,Closed,Open
409,13.63422207735767,85.86635641099717,Closed,Open
410,13.667557583659278,85.01387928173015,Closed,Open
411,13.700893089960886,90.21090842017114,Closed,Open
412,13.734228596262492,88.75567580686669,Closed,Open
413,13.7675641025641,87.00746236467593,Closed,Open
414,13.80089960886571,79.05373239601741,Closed,Open
415,13.83423511516732,77.09826867159103,Closed,Open
416,13.867570621468928,76.73618408728356,Closed,Open
417,13.900906127770536,80.20673383058997,Closed,Open
418,13.934241634072142,86.16431481393425,Closed,Open
419,13.96757714037375,89.6338000845518,Closed,Open
420,14.000912646675358,95.17264105946252,Closed,Open
421,14.034248152976966,96.98716465225132,Closed,Open
422,14.067583659278574,100.63532142042732,Closed,Open
423,14.100919165580182,100.189523359024,Closed,Open
424,14.13425467188179,97.55481338465584,Closed,Open
425,14.167590178183396,99.64673457727514,Closed,Open
426,14.200925684485004,96.66087701093468,Closed,Open
427,14.234261190786611,92.7328000451875,Closed,Open
428,14.26759669708822,92.16431332933472,Closed,Open
429,14.30093220338983,91.30009717074616,Closed,Open
430,14.33426770969144,88.8953787617445,Closed,Open
431,14.367603215993046,85.59894050739172,Closed,Open
432,14.400938722294654,82.38156721182006,Closed,Open
433,14.434274228596262,81.9085388270814,Closed,Open
434,14.46760973489787,81.40923220568408,Closed,Open
435,14.500945241199478,79.06141211397292,Closed,Open
436,14.534280747501086,76.8691727513443,Closed,Open
437,14.567616253802694,76.1148609071764,Closed,Open
438,14.600951760104302,77.03695636513126,Closed,Open
439,14.63428726640591,74.96041164822776,Closed,Closed
440,14.667622772707515,72.93319501464244,Closed,Closed
441,14.700958279009123,87.7297062151663,Closed,Open
442,14.734293785310737,90.05073509107403,Closed,Open
443,14.767629291612344,88.97356711233873,Closed,Open
444,14.80096479791395,87.78730000319555,Closed,Open
445,14.834300304215558,90.48830111623812,Closed,Open
446,14.867635810517166,89.57903792143208,Closed,Open
447,14.900971316818774,91.58014238853023,Closed,Open
448,14.934306823120382,84.26934137542361,Closed,Open
449,14.96764232942199,82.09618609792781,Closed,Open
450,15.000977835723598,79.12950245985496,Closed,Open
451,15.034313342025206,87.45046410786864,Closed,Open
452,15.067648848326812,90.56480798729513,Closed,Open
453,15.10098435462842,91.9513507644113,Closed,Open
454,15.13431986093003,93.3460706405814,Closed,Open
455,15.167655367231635,95.1853426085854,Closed,Open
456,15.200990873533248,93.54166829535625,Closed,Open
457,15.234326379834854,93.23534678118943,Closed,Open
458,15.267661886136462,91.10064967364583,Closed,Open
459,15.30099739243807,87.60367013161587,Closed,Open
460,15.334332898739678,85.59270181245387,Closed,Open
461,15.367668405041286,82.29560330209665,Closed,Open
462,15.401003911342894,84.46602010698683,Closed,Open
463,15.434339417644502,81.47871330534923,Closed,Open
464,15.46767492394611,83.46068124922496,Closed,Open
465,15.501010430247716,80.73421107902496,Closed,Open
466,15.534345936549323,76.96788363270025,Closed,Open
467,15.567681442850931,73.16119557136722,Closed,Closed
468,15.60101694915254,74.77945181353262,Closed,Closed
469,15.63435245545415,71.15696207836473,Closed,Closed
470,15.66768796175576,73.92202974129107,Closed,Closed
471,15.701023468057366,79.52014712138664,Closed,Open
472,15.734358974358974,85.35352840377664,Closed,Open
473,15.767694480660582,91.43213313269705,Closed,Open
474,15.80102998696219,94.80726609765908,Closed,Open
475,15.834365493263798,96.55690122420155,Closed,Open
476,15.867700999565406,95.24731526826264,Closed,Open
477,15.901036505867014,95.63264659589191,Closed,Open
478,15.93437201216862,94.40909063885157,Closed,Open
479,15.96770751847023,93.36292991606676,Closed,Open
480,16.00104302477184,91.00882975240324,Closed,Open
481,16.034378531073447,90.34339725985136,Closed,Open
482,16.067714037375055,84.5291173781355,Closed,Open
483,16.101049543676663,83.7911167907688,Closed,Open
484,16.13438504997827,81.70053531225639,Closed,Open
485,16.16772055627988,83.33373117473907,Closed,Open
486,16.201056062581486,85.18757738810939,Closed,Open
487,16.234391568883094,85.09041042353981,Closed,Open
488,16.267727075184702,84.79588729891489,Closed,Open
489,16.30106258148631,79.91444484636425,Closed,Open
490,16.334398087787918,76.39670132602818,Closed,Open
491,16.367733594089525,70.5018058474902,Closed,Closed
492,16.401069100391133,71.48418662913521,Closed,Closed
493,16.43440460669274,74.58325851094267,Closed,Closed
494,16.46774011299435,84.15565786244782,Closed,Open
495,16.501075619295957,88.51911314294438,Closed,Open
496,16.534411125597565,93.50465867836962,Closed,Open
497,16.567746631899173,98.5915544671129,Closed,Open
498,16.60108213820078,99.16309529258008,Closed,Open
499,16.63441764450239,100.90746599006788,Closed,Open
500,16.667753150803996,98.55443811759048,Closed,Open
501,16.701088657105604,96.2741337206622,Closed,Open
502,16.734424163407212,97.22562385844004,Closed,Open
503,16.767759669708823,95.7851885659345,Closed,Open
504,16.80109517601043,94.07337969370715,Closed,Open
505,16.83443068231204,91.86104735608698,Closed,Open
506,16.867766188613647,88.30812073560224,Closed,Open
507,16.901101694915255,85.36141561534541,Closed,Open
508,16.934437201216863,87.19799528698752,Closed,Open
509,16.96777270751847,83.99456945673137,Closed,Open
510,17.00110821382008,84.55901940485272,Closed,Open
511,17.034443720121686,84.62754294320496,Closed,Open
512,17.067779226423294,81.92096527205399,Closed,Open
513,17.101114732724902,81.02907222925997,Closed,Open
514,17.13445023902651,80.64032696313922,Closed,Open
515,17.167785745328118,74.2452893384052,Closed,Closed
516,17.201121251629726,81.70850333925515,Closed,Open
517,17.234456757931333,81.11458321297239,Closed,Open
518,17.26779226423294,88.46201184437622,Closed,Open
519,17.30112777053455,92.52383987675464,Closed,Open
520,17.334463276836157,97.7454889073776,Closed,Open
521,17.367798783137765,97.18283394705595,Closed,Open
522,17.401134289439373,99.1066824790535,Closed,Open
523,17.43446979574098,98.62823917018872,Closed,Open
524,17.46780530204259,99.56244786696824,Closed,Open
525,17.501140808344196,97.82998572942486,Closed,Open
526,17.534476314645804,95.96988829398175,Closed,Open
527,17.567811820947412,95.00279424244324,Closed,Open
528,17.60114732724902,93.9126212722828,Closed,Open
529,17.634482833550628,92.01243600381656,Closed,Open
530,17.667818339852236,89.54428209340612,Closed,Open
531,17.701153846153847,85.65137351918864,Closed,Open
532,17.734489352455455,81.92306397444457,Closed,Open
533,17.767824858757063,82.6344064634799,Closed,Open
534,17.80116036505867,81.13754515117992,Closed,Open
535,17.83449587136028,78.7643859940921,Closed,Open
536,17.867831377661886,79.4887738180199,Closed,Open
537,17.901166883963494,74.77214070736106,Closed,Closed
538,17.934502390265102,74.69890945614114,Closed,Closed
539,17.96783789656671,76.35602674500214,Closed,Open
540,18.001173402868318,74.36408911617877,Closed,Closed
541,18.03450890916993,80.27748653388981,Closed,Open
542,18.067844415471537,89.79821726956428,Closed,Open
543,18.10117992177314,97.5135929750043,Closed,Open
544,18.13451542807475,101.89354654108472,Closed,Open
545,18.167850934376357,99.70711251545346,Closed,Open
546,18.201186440677965,101.07389083158095,Closed,Open
547,18.234521946979573,101.52792181336687,Closed,Open
548,18.26785745328118,100.11523653150638,Closed,Open
549,18.30119295958279,99.2050269927374,Closed,Open
550,18.334528465884397,96.42080026402874,Closed,Open
551,18.367863972186004,96.604155685836,Closed,Open
