frame,timestamp,anchor_to_top_lip_top,lips_label,teeth_label
62,2.0668013906996956,70.22691391351223,Closed,Open
63,2.100136897001304,68.09863170293622,Closed,Open
64,2.133472403302912,72.82509664727192,Closed,Open
65,2.1668079096045196,71.6093676928963,Closed,Open
66,2.2001434159061275,73.40987101397174,Closed,Open
67,2.233478922207736,68.16455867324366,Closed,Open
68,2.2668144285093437,70.34866403395782,Closed,Open
69,2.3001499348109515,69.83593709680976,Closed,Open
70,2.33348544111256,73.76574100043403,Closed,Open
71,2.3668209474141677,69.79735259858728,Closed,Open
72,2.4001564537157756,64.20567772497537,Closed,Closed
73,2.433491960017383,61.964325473385955,Closed,Closed
74,2.4668274663189917,71.4030309352228,Closed,Open
75,2.5001629726205996,61.50232560413047,Closed,Closed
76,2.5334984789222075,65.52081250712602,Closed,Closed
77,2.566833985223816,58.67336432741624,Closed,Closed
78,2.6001694915254236,72.58072984897376,Closed,Open
79,2.6335049978270315,66.74032666610499,Closed,Open
80,2.66684050412864,65.33439966025618,Closed,Closed
81,2.7001760104302477,71.49862056314691,Closed,Open
82,2.7335115167318556,73.89775815254416,Closed,Open
83,2.7668470230334634,72.35336528488197,Closed,Open
84,2.8001825293350717,70.5856671407725,Closed,Open
85,2.8335180356366796,73.51820178320651,Closed,Open
86,2.8668535419382875,76.42174869548195,Closed,Open
87,2.900189048239896,72.61637484718594,Closed,Open
88,2.9335245545415036,74.924519623992,Closed,Open
89,2.9668600608431115,72.62373353441684,Closed,Open
90,3.0001955671447194,68.90416121174214,Closed,Open
91,3.0335310734463277,68.8089018526248,Closed,Open
92,3.0668665797479355,66.02906440549754,Closed,Open
93,3.1002020860495434,67.57117073574895,Closed,Open
94,3.1335375923511517,71.92581677682136,Closed,Open
95,3.1668730986527596,68.4353444819357,Closed,Open
96,3.200208604954367,75.44045827487734,Closed,Open
97,3.2335441112559757,74.54465202795444,Closed,Open
98,3.2668796175575836,69.9739432544275,Closed,Open
99,3.3002151238591915,66.90453975855061,Closed,Open
100,3.3335506301607993,65.60683927705449,Closed,Closed
101,3.3668861364624076,69.6618083521241,Closed,Open
102,3.4002216427640155,68.09735192707655,Closed,Open
103,3.4335571490656234,64.75053733338501,Closed,Closed
104,3.4668926553672317,67.5499838721031,Closed,Open
105,3.5002281616688395,68.08355179574332,Closed,Open
106,3.5335636679704474,70.78355341140922,Closed,Open
107,3.5668991742720553,68.0365564961883,Closed,Open
108,3.6002346805736636,68.00517376347518,Closed,Open
109,3.633570186875271,68.85405981715266,Closed,Open
110,3.6669056931768793,68.3806886247508,Closed,Open
111,3.700241199478488,69.5818114780369,Closed,Open
112,3.733576705780095,63.63586696926046,Closed,Closed
113,3.7669122120817033,66.5413210061676,Closed,Open
114,3.800247718383312,66.67312689708083,Closed,Open
115,3.833583224684919,68.16091424835315,Closed,Open
116,3.8669187309865274,64.28473335676391,Closed,Closed
117,3.9002542372881353,67.14828356549236,Closed,Open
118,3.933589743589744,70.68519427054807,Closed,Open
119,3.966925249891351,67.97968371348563,Closed,Open
120,4.00026075619296,73.42753110273199,Closed,Open
121,4.033596262494568,66.04192163032658,Closed,Open
122,4.0669317687961755,64.93727307344756,Closed,Closed
123,4.100267275097783,71.9765078579922,Closed,Open
124,4.133602781399391,70.28679824864267,Closed,Open
125,4.166938287700999,71.23050868377811,Closed,Open
126,4.200273794002608,70.6110489864613,Closed,Open
127,4.233609300304216,76.117013930228,Closed,Open
128,4.2669448066058235,68.93227379264647,Closed,Open
129,4.300280312907431,64.8649232906493,Closed,Closed
130,4.333615819209039,70.12079099301525,Closed,Open
131,4.366951325510647,71.6093676928963,Closed,Open
132,4.400286831812255,74.47798821593275,Closed,Open
133,4.433622338113864,72.3984590488628,Closed,Open
134,4.466957844415472,72.24262407091942,Closed,Open
135,4.5002933507170795,76.41518779531816,Closed,Open
136,4.533628857018687,75.89414330599728,Closed,Open
137,4.566964363320295,76.4552025184515,Closed,Open
138,4.600299869621903,74.63985483272737,Closed,Open
139,4.633635375923511,66.42480411128199,Closed,Open
140,4.66697088222512,74.69237269713923,Closed,Open
141,4.700306388526728,73.06231978085628,Closed,Open
142,4.733641894828335,72.18123158044463,Closed,Open
143,4.766977401129943,73.43917665542801,Closed,Open
144,4.800312907431551,74.13838751790614,Closed,Open
145,4.833648413733159,72.1641314108636,Closed,Open
146,4.866983920034767,71.53581429442863,Closed,Open
147,4.900319426336376,69.13693269151193,Closed,Open
148,4.9336549326379835,67.55988489699001,Closed,Open
149,4.966990438939591,63.373748496754054,Closed,Closed
150,5.000325945241199,67.1218946125714,Closed,Open
151,5.033661451542807,67.06669297777425,Closed,Open
152,5.066996957844415,73.92728981672117,Closed,Open
153,5.100332464146024,66.621127925276,Closed,Open
154,5.133667970447632,73.8673309069087,Closed,Open
155,5.167003476749239,73.31346648925106,Closed,Open
156,5.200338983050847,67.73779142154113,Closed,Open
157,5.233674489352455,70.30824987154779,Closed,Open
158,5.267009995654063,61.13209585387699,Closed,Closed
159,5.300345501955671,70.78703373506168,Closed,Open
160,5.33368100825728,65.49150511503241,Closed,Closed
161,5.3670165145588875,67.18299998500648,Closed,Open
162,5.400352020860495,69.91122561461876,Closed,Open
163,5.433687527162103,69.92963320060016,Closed,Open
164,5.467023033463711,61.18054907204398,Closed,Closed
165,5.500358539765319,69.82411985873998,Closed,Open
166,5.533694046066927,69.5747256836525,Closed,Open
167,5.567029552368536,64.40413221926573,Closed,Closed
168,5.6003650586701434,67.88932135475503,Closed,Open
169,5.633700564971751,66.28203653144902,Closed,Open
170,5.667036071273359,72.04493207830171,Closed,Open
171,5.700371577574967,70.85766656747089,Closed,Open
172,5.733707083876575,68.12235478240986,Closed,Open
173,5.767042590178183,69.46833047148704,Closed,Open
174,5.8003780964797915,72.32304419447436,Closed,Open
175,5.833713602781399,71.23484928985552,Closed,Open
176,5.867049109083007,73.81525103951114,Closed,Open
177,5.900384615384615,69.86937555368283,Closed,Open
178,5.933720121686223,68.68526923761063,Closed,Open
179,5.967055627987831,73.59446743138113,Closed,Open
180,6.000391134289439,77.618344113359,Closed,Open
181,6.0337266405910475,64.70248437620924,Closed,Closed
182,6.067062146892655,65.6544917265577,Closed,Closed
183,6.100397653194263,65.73960057649255,Closed,Closed
184,6.133733159495871,68.33987152938764,Closed,Open
185,6.167068665797479,67.42844531845503,Closed,Open
186,6.200404172099087,63.51150425773311,Closed,Closed
187,6.2337396784006955,67.85831113698279,Closed,Open
188,6.267075184702303,67.79111214647334,Closed,Open
189,6.300410691003911,67.65154388960522,Closed,Open
190,6.333746197305519,69.96093463834026,Closed,Open
191,6.367081703607127,67.13445481718716,Closed,Open
192,6.400417209908735,74.04407865325337,Closed,Open
193,6.433752716210343,73.09792036948988,Closed,Open
194,6.4670882225119515,71.75582995743018,Closed,Open
195,6.500423728813559,71.1708241328376,Closed,Open
196,6.533759235115167,75.36821968990387,Closed,Open
197,6.567094741416775,70.99708038881218,Closed,Open
198,6.600430247718383,69.40642533749653,Closed,Open
199,6.633765754019991,68.87920550229383,Closed,Open
200,6.667101260321599,70.67914817739435,Closed,Open
201,6.700436766623207,71.63700305227178,Closed,Open
202,6.733772272924815,71.5155144152034,Closed,Open
203,6.767107779226423,73.09530382408832,Closed,Open
204,6.800443285528031,66.29325082092473,Closed,Open
205,6.833778791829639,64.88525911198224,Closed,Closed
206,6.867114298131247,68.16177285304894,Closed,Open
207,6.900449804432855,69.43517209703819,Closed,Open
208,6.933785310734463,68.63004630724322,Closed,Open
209,6.967120817036071,73.87711690633802,Closed,Open
210,7.000456323337679,70.08406219755514,Closed,Open
211,7.033791829639287,73.39772682629862,Closed,Open
212,7.067127335940895,70.8266072157978,Closed,Open
213,7.100462842242503,70.09448671648379,Closed,Open
214,7.1337983485441105,63.432266979719245,Closed,Closed
215,7.167133854845719,64.04249228225797,Closed,Closed
216,7.200469361147327,72.68770612382136,Closed,Open
217,7.233804867448935,73.03904544272635,Closed,Open
218,7.267140373750543,67.44971687905311,Closed,Open
219,7.300475880052151,70.47190354084415,Closed,Open
220,7.333811386353759,71.96899693610867,Closed,Open
221,7.367146892655367,71.424270525998,Closed,Open
222,7.400482398956975,67.09284605017066,Closed,Open
223,7.433817905258583,67.99873393030737,Closed,Open
224,7.467153411560191,68.91707158836927,Closed,Open
225,7.500488917861799,66.6533534377487,Closed,Open
226,7.533824424163407,71.7127692526862,Closed,Open
227,7.567159930465015,77.6699145192635,Closed,Open
228,7.600495436766623,72.44544730074401,Closed,Open
229,7.633830943068231,75.53847348223943,Closed,Open
230,7.667166449369839,73.24087279500456,Closed,Open
231,7.700501955671447,70.00255753517845,Closed,Open
232,7.733837461973055,75.05790007648294,Closed,Open
233,7.767172968274663,74.72222241484327,Closed,Open
234,7.8005084745762705,73.58311488139691,Closed,Open
235,7.833843980877879,72.66628198023852,Closed,Open
236,7.867179487179487,73.09567260413374,Closed,Open
237,7.900514993481095,75.23173185981577,Closed,Open
238,7.933850499782703,73.81218407643038,Closed,Open
239,7.967186006084311,72.17424767364723,Closed,Open
240,8.00052151238592,72.29652071977597,Closed,Open
241,8.033857018687527,74.56855030890472,Closed,Open
242,8.067192524989135,73.26117683054404,Closed,Open
243,8.100528031290743,72.15606676700929,Closed,Open
244,8.133863537592351,69.26060824674175,Closed,Open
245,8.167199043893959,71.03762792756235,Closed,Open
246,8.200534550195567,66.9840332048596,Closed,Open
247,8.233870056497175,71.36675965637741,Closed,Open
248,8.267205562798782,71.73823496875221,Closed,Open
249,8.30054106910039,74.55592222889712,Closed,Open
250,8.333876575401998,71.99521026293871,Closed,Open
251,8.367212081703606,77.02016449887265,Closed,Open
252,8.400547588005216,75.46346517745307,Closed,Open
253,8.433883094306823,74.1602114510029,Closed,Open
254,8.467218600608431,73.76888862123215,Closed,Open
255,8.50055410691004,76.25579730749072,Closed,Open
256,8.533889613211647,77.69657406495351,Closed,Open
257,8.567225119513255,70.18005364850168,Closed,Open
258,8.600560625814863,71.98749394528963,Closed,Open
259,8.63389613211647,72.95606677130479,Closed,Open
260,8.667231638418079,73.57320059875687,Closed,Open
261,8.700567144719686,72.06651450633053,Closed,Open
262,8.733902651021294,71.30605906111525,Closed,Open
263,8.767238157322902,70.14879876221329,Closed,Open
264,8.80057366362451,67.02314879445603,Closed,Open
265,8.833909169926118,70.0581883180134,Closed,Open
266,8.867244676227727,67.28610932906373,Closed,Open
267,8.900580182529335,69.41973341774919,Closed,Open
268,8.933915688830943,77.68482934763719,Closed,Open
269,8.967251195132551,76.68226580735553,Closed,Open
270,9.000586701434159,75.28256290493603,Closed,Open
271,9.033922207735769,72.20949070831506,Closed,Open
272,9.067257714037376,71.48291780439794,Closed,Open
273,9.100593220338984,76.95088919717254,Closed,Open
274,9.13392872664059,74.37162255568776,Closed,Open
275,9.167264232942198,71.97947713346235,Closed,Open
276,9.200599739243806,69.0805564601586,Closed,Open
277,9.233935245545414,76.08835697213223,Closed,Open
278,9.267270751847022,76.84180547362637,Closed,Open
279,9.300606258148632,77.09616064484602,Closed,Open
280,9.33394176445024,76.47057550292607,Closed,Open
281,9.367277270751847,76.6055624688355,Closed,Open
282,9.400612777053457,74.30712957015005,Closed,Open
283,9.433948283355065,77.56324460175476,Closed,Open
284,9.46728378965667,73.789547351691,Closed,Open
285,9.50061929595828,69.73096679111178,Closed,Open
286,9.533954802259888,66.8736172763383,Closed,Open
287,9.567290308561494,67.99050955170799,Closed,Open
288,9.600625814863102,68.49286118314018,Closed,Open
289,9.63396132116471,73.24616546375867,Closed,Open
290,9.667296827466318,75.45978769773302,Closed,Open
291,9.700632333767926,78.50285022106513,Closed,Open
292,9.733967840069534,79.06622432636519,Closed,Open
293,9.767303346371143,75.56390600026896,Closed,Open
294,9.800638852672751,77.14331366225733,Closed,Open
295,9.83397435897436,75.34611564381265,Closed,Open
296,9.867309865275969,75.23473795226771,Closed,Open
297,9.900645371577577,76.08835697213223,Closed,Open
298,9.933980877879184,76.48929006587818,Closed,Open
299,9.96731638418079,74.5707002155841,Closed,Open
300,10.000651890482398,74.85626465378687,Closed,Open
301,10.033987396784006,78.73534186398687,Closed,Open
302,10.067322903085614,75.61821107832415,Closed,Open
303,10.100658409387222,72.73431243164646,Closed,Open
304,10.13399391568883,73.34113435783942,Closed,Open
305,10.167329421990438,73.93638638431267,Closed,Open
306,10.200664928292047,69.56148074239954,Closed,Open
307,10.234000434593655,66.33932831096762,Closed,Open
308,10.267335940895263,67.6555501589661,Closed,Open
309,10.300671447196873,72.35285435197835,Closed,Open
310,10.33400695349848,73.9610119542829,Closed,Open
311,10.367342459800089,78.05616103151988,Closed,Open
312,10.400677966101696,77.59015958735344,Closed,Open
313,10.434013472403302,78.06359951349323,Closed,Open
314,10.46734897870491,77.33549763860707,Closed,Open
315,10.500684485006518,76.26559576440276,Closed,Open
316,10.534019991308126,75.56293365132831,Closed,Open
317,10.567355497609734,73.6867776211211,Closed,Open
318,10.600691003911342,77.03362614163757,Closed,Open
319,10.63402651021295,75.39052453942472,Closed,Open
320,10.66736201651456,76.69232543286594,Closed,Open
321,10.700697522816167,75.03397667219146,Closed,Open
322,10.734033029117777,74.34015546351648,Closed,Open
323,10.767368535419385,71.8706857993242,Closed,Open
324,10.80070404172099,73.98264089996445,Closed,Open
325,10.8340395480226,78.2658892532696,Closed,Open
326,10.867375054324206,73.0000013131355,Closed,Open
327,10.900710560625814,75.30270051481116,Closed,Open
328,10.934046066927422,71.37747848840185,Closed,Open
329,10.96738157322903,67.66968178491626,Closed,Open
330,11.000717079530638,66.57234389558931,Closed,Open
331,11.034052585832246,69.66887258652258,Closed,Open
332,11.067388092133854,72.30959366793194,Closed,Open
333,11.100723598435462,75.66291544201263,Closed,Open
334,11.134059104737071,75.19031836670857,Closed,Open
335,11.16739461103868,76.58639531550398,Closed,Open
336,11.200730117340289,77.06135421394647,Closed,Open
337,11.234065623641897,75.59623333965845,Closed,Open
338,11.267401129943504,77.12390946219446,Closed,Open
339,11.30073663624511,72.69131615337773,Closed,Open
340,11.334072142546718,72.10452671648827,Closed,Open
341,11.367407648848326,72.79629689970639,Closed,Open
342,11.400743155149934,72.83395466503418,Closed,Open
343,11.434078661451542,69.22368853411442,Closed,Open
344,11.46741416775315,70.55006264370697,Closed,Open
345,11.500749674054758,73.96289734823499,Closed,Open
346,11.534085180356366,75.20991370285498,Closed,Open
347,11.567420686657975,72.82086761848142,Closed,Open
348,11.600756192959585,71.99538137798679,Closed,Open
349,11.634091699261193,69.93878953547059,Closed,Open
350,11.6674272055628,64.94865124903748,Closed,Closed
351,11.700762711864408,70.12722217531302,Closed,Open
352,11.734098218166016,71.03894134508627,Closed,Open
353,11.767433724467622,75.7995029103275,Closed,Open
354,11.80076923076923,78.53527230376952,Closed,Open
355,11.834104737070838,77.61387249861673,Closed,Open
356,11.867440243372446,77.34330892232892,Closed,Open
357,11.900775749674054,69.68101754610501,Closed,Open
358,11.934111255975662,69.1466152134791,Closed,Open
359,11.96744676227727,72.33097914743317,Closed,Open
360,12.000782268578876,71.43719016403008,Closed,Open
361,12.034117774880489,74.65267389407282,Closed,Open
362,12.067453281182097,71.75433594071893,Closed,Open
363,12.100788787483705,76.58348147511549,Closed,Open
364,12.13412429378531,76.13675449843916,Closed,Open
365,12.16745980008692,74.5663350826623,Closed,Open
366,12.200795306388526,70.61131257697079,Closed,Open
367,12.234130812690134,63.9728518437679,Closed,Closed
368,12.267466318991742,72.08114374482393,Closed,Open
369,12.30080182529335,65.75857941899487,Closed,Closed
370,12.334137331594958,70.49394688441093,Closed,Open
371,12.367472837896566,73.40756084619761,Closed,Open
372,12.400808344198174,78.57730348078255,Closed,Open
373,12.43414385049978,77.42026296402344,Closed,Open
374,12.467479356801393,77.94433043144397,Closed,Open
375,12.500814863103,76.91102148948013,Closed,Open
376,12.534150369404609,73.0214079270165,Closed,Open
377,12.567485875706216,75.89606507432667,Closed,Open
378,12.600821382007824,74.71311648360627,Closed,Open
379,12.63415688830943,77.84490916591433,Closed,Open
380,12.667492394611038,77.90335134222505,Closed,Open
381,12.700827900912646,77.93596056064251,Closed,Open
382,12.734163407214254,76.4617261262146,Closed,Open
383,12.767498913515862,74.76374885370524,Closed,Open
384,12.80083441981747,74.15072950850104,Closed,Open
385,12.834169926119078,74.31991896176987,Closed,Open
386,12.867505432420684,70.29027758933472,Closed,Open
387,12.900840938722292,67.86328592944241,Closed,Open
388,12.934176445023905,65.32221093370512,Closed,Closed
389,12.96751195132551,74.65986459007091,Closed,Open
390,13.00084745762712,66.64313410463734,Closed,Open
391,13.034182963928728,67.55944786371417,Closed,Open
392,13.067518470230334,67.28930084965576,Closed,Open
393,13.100853976531942,72.00122976962899,Closed,Open
394,13.13418948283355,73.81421382900773,Closed,Open
395,13.167524989135158,76.73629595608122,Closed,Open
396,13.200860495436766,76.51321349087175,Closed,Open
397,13.234196001738374,74.07995125802682,Closed,Open
398,13.267531508039982,77.86648583932907,Closed,Open
399,13.30086701434159,75.98876003621362,Closed,Open
400,13.334202520643196,74.14986346262754,Closed,Open
401,13.367538026944809,73.17731929448476,Closed,Open
402,13.400873533246417,74.12423271458485,Closed,Open
403,13.434209039548024,75.01713145694949,Closed,Open
404,13.46754454584963,74.62941567284278,Closed,Open
405,13.500880052151238,73.42035569842139,Closed,Open
406,13.534215558452846,74.34198086749495,Closed,Open
407,13.567551064754454,74.76911817716626,Closed,Open
408,13.600886571056062,72.4990330669543,Closed,Open
409,13.63422207735767,77.14708386014192,Closed,Open
410,13.667557583659278,77.12278674097415,Closed,Open
411,13.700893089960886,83.80094573766269,Closed,Open
412,13.734228596262492,85.37759065482524,Closed,Open
413,13.7675641025641,78.82885560245643,Closed,Open
414,13.80089960886571,72.8518002231998,Closed,Open
415,13.83423511516732,67.5068168009256,Closed,Open
416,13.867570621468928,65.79292836211606,Closed,Closed
417,13.900906127770536,66.26049124040044,Closed,Open
418,13.934241634072142,70.83969237682206,Closed,Open
419,13.96757714037375,73.36400472277495,Closed,Open
420,14.000912646675358,77.07125814653286,Closed,Open
421,14.034248152976966,75.54578848774796,Closed,Open
422,14.067583659278574,78.38296473460437,Closed,Open
423,14.100919165580182,76.64555821738526,Closed,Open
424,14.13425467188179,75.33232320538866,Closed,Open
425,14.167590178183396,77.94784863420472,Closed,Open
426,14.200925684485004,78.7822141044044,Closed,Open
427,14.234261190786611,75.83337159310278,Closed,Open
428,14.26759669708822,73.16132849416404,Closed,Open
429,14.30093220338983,74.04924955716743,Closed,Open
430,14.33426770969144,72.2841282822937,Closed,Open
431,14.367603215993046,71.47100650541796,Closed,Open
432,14.400938722294654,72.23970340322361,Closed,Open
433,14.434274228596262,70.82950713726174,Closed,Open
434,14.46760973489787,73.51068224811907,Closed,Open
435,14.500945241199478,70.20327954320975,Closed,Open
436,14.534280747501086,70.60055320007405,Closed,Open
437,14.567616253802694,69.26915756984593,Closed,Open
438,14.600951760104302,67.34941218315987,Closed,Open
439,14.63428726640591,66.75597599554254,Closed,Open
440,14.667622772707515,63.92136057643529,Closed,Closed
441,14.700958279009123,77.27263892385774,Closed,Open
442,14.734293785310737,74.20243690092417,Closed,Open
443,14.767629291612344,73.52723733165595,Closed,Open
444,14.80096479791395,72.2173116260618,Closed,Open
445,14.834300304215558,78.68861206450325,Closed,Open
446,14.867635810517166,76.41336531321855,Closed,Open
447,14.900971316818774,75.77179081583661,Closed,Open
448,14.934306823120382,73.84264755337831,Closed,Open
449,14.96764232942199,73.51757260942092,Closed,Open
450,15.000977835723598,71.18229522140946,Closed,Open
451,15.034313342025206,71.38133110897968,Closed,Open
452,15.067648848326812,73.1361506914863,Closed,Open
453,15.10098435462842,74.52557752408288,Closed,Open
454,15.13431986093003,74.85947675029334,Closed,Open
455,15.167655367231635,74.82524863926076,Closed,Open
456,15.200990873533248,72.87694538072196,Closed,Open
457,15.234326379834854,72.85435127343467,Closed,Open
458,15.267661886136462,73.49108796611154,Closed,Open
459,15.30099739243807,68.83880627808483,Closed,Open
460,15.334332898739678,69.28812737797773,Closed,Open
461,15.367668405041286,69.7774877236613,Closed,Open
462,15.401003911342894,72.51768051231164,Closed,Open
463,15.434339417644502,71.79347203281355,Closed,Open
464,15.46767492394611,72.89887902962523,Closed,Open
465,15.501010430247716,71.05718803334446,Closed,Open
466,15.534345936549323,70.57157054799589,Closed,Open
467,15.567681442850931,66.01457922055125,Closed,Open
468,15.60101694915254,74.65008599701704,Closed,Open
469,15.63435245545415,66.10152023123138,Closed,Open
470,15.66768796175576,68.70285125303583,Closed,Open
471,15.701023468057366,70.31374963201486,Closed,Open
472,15.734358974358974,70.07828185119544,Closed,Open
473,15.767694480660582,73.67714246848126,Closed,Open
474,15.80102998696219,76.47252119917945,Closed,Open
475,15.834365493263798,77.76206749955215,Closed,Open
476,15.867700999565406,77.9276672968528,Closed,Open
477,15.901036505867014,75.71980270010877,Closed,Open
478,15.93437201216862,75.95340836434775,Closed,Open
479,15.96770751847023,74.03472381936253,Closed,Open
480,16.00104302477184,74.41942437017977,Closed,Open
481,16.034378531073447,73.98524749139862,Closed,Open
482,16.067714037375055,71.05314090789591,Closed,Open
483,16.101049543676663,70.94845177940644,Closed,Open
484,16.13438504997827,72.57799755203064,Closed,Open
485,16.16772055627988,74.0414396888801,Closed,Open
486,16.201056062581486,72.32536157340654,Closed,Open
487,16.234391568883094,74.15363999748669,Closed,Open
488,16.267727075184702,75.45159433328006,Closed,Open
489,16.30106258148631,73.03547773330126,Closed,Open
490,16.334398087787918,69.53049063252693,Closed,Open
491,16.367733594089525,64.67184845061195,Closed,Closed
492,16.401069100391133,64.39998555526935,Closed,Closed
493,16.43440460669274,66.13703168851009,Closed,Open
494,16.46774011299435,69.79318205152263,Closed,Open
495,16.501075619295957,71.9794554946874,Closed,Open
496,16.534411125597565,76.26739662173927,Closed,Open
497,16.567746631899173,80.31912319257962,Closed,Open
498,16.60108213820078,79.28346544957716,Closed,Open
499,16.63441764450239,80.74342406375014,Closed,Open
500,16.667753150803996,77.7155993375446,Closed,Open
501,16.701088657105604,76.82538783315036,Closed,Open
502,16.734424163407212,77.41912897607983,Closed,Open
503,16.767759669708823,76.41690710294907,Closed,Open
504,16.80109517601043,75.15354220391598,Closed,Open
505,16.83443068231204,74.56792809456323,Closed,Open
506,16.867766188613647,73.83741140577347,Closed,Open
507,16.901101694915255,73.48862071312894,Closed,Open
508,16.934437201216863,73.52130763900719,Closed,Open
509,16.96777270751847,73.36569875149357,Closed,Open
510,17.00110821382008,71.84225363709567,Closed,Open
511,17.034443720121686,72.56587033740189,Closed,Open
512,17.067779226423294,70.96994324399415,Closed,Open
513,17.101114732724902,69.58736110827004,Closed,Open
514,17.13445023902651,70.13327376858275,Closed,Open
515,17.167785745328118,62.36013839700503,Closed,Closed
516,17.201121251629726,68.8809699761877,Closed,Open
517,17.234456757931333,67.43730568373834,Closed,Open
518,17.26779226423294,72.52297596612497,Closed,Open
519,17.30112777053455,76.83303102609378,Closed,Open
520,17.334463276836157,79.19933197550216,Closed,Open
521,17.367798783137765,78.25775728122613,Closed,Open
522,17.401134289439373,80.3334863350487,Closed,Open
523,17.43446979574098,80.50290687848904,Closed,Open
524,17.46780530204259,79.00529898848652,Closed,Open
525,17.501140808344196,78.2873015286541,Closed,Open
526,17.534476314645804,78.37556422755691,Closed,Open
527,17.567811820947412,78.35025469526869,Closed,Open
528,17.60114732724902,76.71373116000507,Closed,Open
529,17.634482833550628,75.03960895724447,Closed,Open
530,17.667818339852236,75.77023841658675,Closed,Open
531,17.701153846153847,72.29783951809979,Closed,Open
532,17.734489352455455,71.6042465793967,Closed,Open
533,17.767824858757063,71.69765401822218,Closed,Open
534,17.80116036505867,70.52802338844556,Closed,Open
535,17.83449587136028,68.30662059801438,Closed,Open
536,17.867831377661886,70.0636244120704,Closed,Open
537,17.901166883963494,67.65936796467568,Closed,Open
538,17.934502390265102,66.81132281897236,Closed,Open
539,17.96783789656671,65.91650226139006,Closed,Closed
540,18.001173402868318,65.51599852758557,Closed,Closed
541,18.03450890916993,66.04404659732687,Closed,Open
542,18.067844415471537,73.59395158243395,Closed,Open
543,18.10117992177314,78.64297764276063,Closed,Open
544,18.13451542807475,82.43771072537132,Closed,Open
545,18.167850934376357,80.74773127325173,Closed,Open
546,18.201186440677965,83.33007424296252,Closed,Open
547,18.234521946979573,78.57562811903449,Closed,Open
548,18.26785745328118,77.60279294116002,Closed,Open
549,18.30119295958279,76.37173502398153,Closed,Open
550,18.334528465884397,76.1855523804554,Closed,Open
551,18.367863972186004,75.77324758371466,Closed,Open
