frame,timestamp,anchor_to_chin,lips_label,teeth_label
258,8.600560625814863,189.41830063613995,Closed,Open
259,8.63389613211647,189.96052630061735,Closed,Open
260,8.667231638418079,190.9144847434316,Closed,Open
261,8.700567144719686,188.51759389063335,Closed,Open
262,8.733902651021294,172.4209078796622,Closed,Open
263,8.767238157322902,162.5831825184546,Closed,Open
264,8.80057366362451,175.09518416651457,Closed,Open
265,8.833909169926118,181.05056658753932,Closed,Open
266,8.867244676227727,186.0382291512622,Closed,Open
267,8.900580182529335,195.09930006877545,Closed,Open
268,8.933915688830943,191.7091779580623,Closed,Open
269,8.967251195132551,194.87897195268857,Closed,Open
270,9.000586701434159,195.42644499427303,Closed,Open
271,9.033922207735769,204.37757696140815,Closed,Open
272,9.067257714037376,192.10166734072868,Closed,Open
273,9.100593220338984,196.72827178228417,Closed,Open
274,9.13392872664059,191.9620544858774,Closed,Open
275,9.167264232942198,188.14013126859584,Closed,Open
276,9.200599739243806,185.8830286646114,Closed,Open
277,9.233935245545414,192.6085225148833,Closed,Open
278,9.267270751847022,190.01966465080895,Closed,Open
279,9.300606258148632,192.3867162142584,Closed,Open
280,9.33394176445024,187.9227545936076,Closed,Open
281,9.367277270751847,188.6594163165228,Closed,Open
282,9.400612777053457,187.7275435217647,Closed,Open
283,9.433948283355065,188.17188945817728,Closed,Open
284,9.46728378965667,175.7972532007347,Closed,Open
285,9.50061929595828,185.48238178088445,Closed,Open
286,9.533954802259888,179.4909298996867,Closed,Open
287,9.567290308561494,185.75026103050655,Closed,Open
288,9.600625814863102,188.25811719479995,Closed,Open
289,9.63396132116471,193.09339514708876,Closed,Open
290,9.667296827466318,195.10873907611503,Closed,Open
291,9.700632333767926,195.30559873708563,Closed,Open
292,9.733967840069534,193.1313099944364,Closed,Open
293,9.767303346371143,194.52709405209353,Closed,Open
294,9.800638852672751,191.30073596511588,Closed,Open
295,9.83397435897436,188.4035153768133,Closed,Open
296,9.867309865275969,194.74340020871043,Closed,Open
297,9.900645371577577,187.53413942931084,Closed,Open
298,9.933980877879184,195.5422131207784,Closed,Open
299,9.96731638418079,183.54970764026305,Closed,Open
300,10.000651890482398,184.08098144823072,Closed,Open
301,10.033987396784006,185.9298143471125,Closed,Open
302,10.067322903085614,194.2485519092396,Closed,Open
303,10.100658409387222,188.57549143961336,Closed,Open
304,10.13399391568883,183.19337500358972,Closed,Open
305,10.167329421990438,172.8163982514677,Closed,Open
306,10.200664928292047,173.69605415775004,Closed,Open
307,10.234000434593655,162.4506074065864,Closed,Open
308,10.267335940895263,176.9512870426276,Closed,Open
309,10.300671447196873,193.39736859408757,Closed,Open
310,10.33400695349848,193.90530939182975,Closed,Open
311,10.367342459800089,195.12314588662548,Closed,Open
312,10.400677966101696,192.71314730071728,Closed,Open
313,10.434013472403302,193.7339776630746,Closed,Open
314,10.46734897870491,192.7453694189244,Closed,Open
315,10.500684485006518,194.98654229685013,Closed,Open
316,10.534019991308126,190.4166040703323,Closed,Open
317,10.567355497609734,191.0182214942109,Closed,Open
318,10.600691003911342,191.2368258566783,Closed,Open
319,10.63402651021295,186.8621362261474,Closed,Open
320,10.66736201651456,190.7943594430521,Closed,Open
321,10.700697522816167,190.20748814618256,Closed,Open
322,10.734033029117777,185.71908978301013,Closed,Open
323,10.767368535419385,189.4223425427396,Closed,Open
324,10.80070404172099,190.53613366872335,Closed,Open
325,10.8340395480226,184.7485175875458,Closed,Open
326,10.867375054324206,184.9669958920012,Closed,Open
327,10.900710560625814,187.67194699043955,Closed,Open
328,10.934046066927422,182.22988266932524,Closed,Open
329,10.96738157322903,166.18527342880327,Closed,Open
330,11.000717079530638,181.4053180450761,Closed,Open
331,11.034052585832246,198.2476935276812,Closed,Open
332,11.067388092133854,194.71419099917625,Closed,Open
333,11.100723598435462,193.7702523493348,Closed,Open
334,11.134059104737071,192.50319842295448,Closed,Open
335,11.16739461103868,194.04370334263368,Closed,Open
336,11.200730117340289,192.56532260643235,Closed,Open
337,11.234065623641897,188.86984927632392,Closed,Open
338,11.267401129943504,185.67909529282645,Closed,Open
339,11.30073663624511,187.09983049171248,Closed,Open
340,11.334072142546718,184.0515682531453,Closed,Open
341,11.367407648848326,192.3920532282483,Closed,Open
342,11.400743155149934,184.38240572095515,Closed,Open
343,11.434078661451542,183.1502262629522,Closed,Open
344,11.46741416775315,183.23344735718325,Closed,Open
345,11.500749674054758,187.95811610399804,Closed,Open
346,11.534085180356366,186.08767770378756,Closed,Open
347,11.567420686657975,182.3853774029592,Closed,Open
348,11.600756192959585,174.40563530121932,Closed,Open
349,11.634091699261193,182.744190351344,Closed,Open
350,11.6674272055628,181.57868863965385,Closed,Open
351,11.700762711864408,188.2111536688193,Closed,Open
352,11.734098218166016,192.1158786991253,Closed,Open
353,11.767433724467622,193.455903334616,Closed,Open
354,11.80076923076923,192.35207712972675,Closed,Open
355,11.834104737070838,193.98770667480497,Closed,Open
356,11.867440243372446,190.82471303941767,Closed,Open
357,11.900775749674054,193.4523026000753,Closed,Open
358,11.934111255975662,190.6933935604008,Closed,Open
359,11.96744676227727,190.5338419896426,Closed,Open
360,12.000782268578876,193.0344641871229,Closed,Open
361,12.034117774880489,190.6038248324665,Closed,Open
362,12.067453281182097,184.35881501535616,Closed,Open
363,12.100788787483705,187.77153820803431,Closed,Open
364,12.13412429378531,183.688125432912,Closed,Open
365,12.16745980008692,192.0267373294243,Closed,Open
366,12.200795306388526,179.66093489532756,Closed,Open
367,12.234130812690134,184.26445896415544,Closed,Open
368,12.267466318991742,189.93065964608485,Closed,Open
369,12.30080182529335,184.86720802862655,Closed,Open
370,12.334137331594958,180.46023637256351,Closed,Open
371,12.367472837896566,197.7927893956229,Closed,Open
372,12.400808344198174,198.3181761010764,Closed,Open
373,12.43414385049978,194.71987733471664,Closed,Open
374,12.467479356801393,196.66462118200445,Closed,Open
375,12.500814863103,193.857244556202,Closed,Open
376,12.534150369404609,187.8712192562486,Closed,Open
377,12.567485875706216,188.8511245337086,Closed,Open
378,12.600821382007824,189.06793508835747,Closed,Open
379,12.63415688830943,188.50944066068655,Closed,Open
380,12.667492394611038,185.12172254952392,Closed,Open
381,12.700827900912646,186.1991856853075,Closed,Open
382,12.734163407214254,188.25774633296183,Closed,Open
383,12.767498913515862,190.56875399780364,Closed,Open
384,12.80083441981747,192.93231818990108,Closed,Open
385,12.834169926119078,193.43557304057884,Closed,Open
386,12.867505432420684,186.862577325006,Closed,Open
387,12.900840938722292,177.12756338569412,Closed,Open
388,12.934176445023905,171.67637050510564,Closed,Open
389,12.96751195132551,169.0428124731892,Closed,Open
390,13.00084745762712,172.79594756937365,Closed,Open
391,13.034182963928728,179.89398171732563,Closed,Open
392,13.067518470230334,174.81766111174724,Closed,Open
393,13.100853976531942,190.19463016284405,Closed,Open
394,13.13418948283355,193.23986148952048,Closed,Open
395,13.167524989135158,196.84906422142228,Closed,Open
396,13.200860495436766,192.592993027088,Closed,Open
397,13.234196001738374,190.11836871779613,Closed,Open
398,13.267531508039982,190.2808542803673,Closed,Open
399,13.30086701434159,188.9364960821044,Closed,Open
400,13.334202520643196,192.46349482377184,Closed,Open
401,13.367538026944809,185.45938890221012,Closed,Open
402,13.400873533246417,191.23017168078823,Closed,Open
403,13.434209039548024,188.74538497661672,Closed,Open
404,13.46754454584963,188.4604950769057,Closed,Open
405,13.500880052151238,190.01732905390844,Closed,Open
406,13.534215558452846,190.26819970333585,Closed,Open
407,13.567551064754454,193.31757932256767,Closed,Open
408,13.600886571056062,193.1029555987124,Closed,Open
409,13.63422207735767,185.4460338966604,Closed,Open
410,13.667557583659278,187.47983687149528,Closed,Open
411,13.700893089960886,184.32116766036455,Closed,Open
412,13.734228596262492,179.9150426644046,Closed,Open
413,13.7675641025641,181.95333758524544,Closed,Open
414,13.80089960886571,163.68984486346756,Closed,Open
415,13.83423511516732,169.25911923488508,Closed,Open
416,13.867570621468928,171.91255460715234,Closed,Open
417,13.900906127770536,176.29905378835846,Closed,Open
418,13.934241634072142,190.20285366451787,Closed,Open
419,13.96757714037375,196.44936532374328,Closed,Open
420,14.000912646675358,192.66942871818793,Closed,Open
421,14.034248152976966,193.20322953481332,Closed,Open
422,14.067583659278574,190.26838106765192,Closed,Open
423,14.100919165580182,195.1103910631317,Closed,Open
424,14.13425467188179,189.94293336637264,Closed,Open
425,14.167590178183396,190.8274281203308,Closed,Open
426,14.200925684485004,188.10472805647916,Closed,Open
427,14.234261190786611,184.8092628071528,Closed,Open
428,14.26759669708822,182.20238874947563,Closed,Open
429,14.30093220338983,188.1664814420746,Closed,Open
430,14.33426770969144,182.50733256129155,Closed,Open
431,14.367603215993046,194.62612968314383,Closed,Open
432,14.400938722294654,187.71484669751385,Closed,Open
433,14.434274228596262,190.4382652264616,Closed,Open
434,14.46760973489787,187.70727719479777,Closed,Open
435,14.500945241199478,175.77020516863723,Closed,Open
436,14.534280747501086,180.12284820059227,Closed,Open
437,14.567616253802694,169.89005983667715,Closed,Open
438,14.600951760104302,165.31544736225507,Closed,Open
439,14.63428726640591,175.75513809398507,Closed,Open
440,14.667622772707515,174.97805767585186,Closed,Open
441,14.700958279009123,188.75536410485444,Closed,Open
442,14.734293785310737,200.04059270434345,Closed,Open
443,14.767629291612344,196.60479927610103,Closed,Open
444,14.80096479791395,192.78036989006125,Closed,Open
445,14.834300304215558,194.14222320506616,Closed,Open
446,14.867635810517166,194.14383772009032,Closed,Open
447,14.900971316818774,198.80057652883005,Closed,Open
448,14.934306823120382,186.9164544752677,Closed,Open
449,14.96764232942199,193.91228398295735,Closed,Open
450,15.000977835723598,191.3381408070961,Closed,Open
451,15.034313342025206,198.84031507918175,Closed,Open
452,15.067648848326812,194.2323992433362,Closed,Open
453,15.10098435462842,190.132117593901,Closed,Open
454,15.13431986093003,186.84216654729772,Closed,Open
455,15.167655367231635,188.10157422985387,Closed,Open
456,15.200990873533248,187.19518248456555,Closed,Open
457,15.234326379834854,189.3790548901056,Closed,Open
458,15.267661886136462,186.82197742249616,Closed,Open
459,15.30099739243807,196.10620604651547,Closed,Open
460,15.334332898739678,195.45998877929833,Closed,Open
461,15.367668405041286,187.68708423019052,Closed,Open
462,15.401003911342894,192.217627364748,Closed,Open
463,15.434339417644502,202.05644938918135,Closed,Open
464,15.46767492394611,195.17290386969432,Closed,Open
465,15.501010430247716,190.9866881605601,Closed,Open
466,15.534345936549323,164.40674055735764,Closed,Open
467,15.567681442850931,163.65838797134785,Closed,Open
468,15.60101694915254,177.35796397410022,Closed,Open
469,15.63435245545415,166.91932179972025,Closed,Open
470,15.66768796175576,165.39131951639445,Closed,Open
471,15.701023468057366,178.42378141815306,Closed,Open
472,15.734358974358974,186.4386017777721,Closed,Open
473,15.767694480660582,195.57682162876657,Closed,Open
474,15.80102998696219,192.964231913314,Closed,Open
475,15.834365493263798,189.55869270632857,Closed,Open
476,15.867700999565406,188.07880466500907,Closed,Open
477,15.901036505867014,188.91664383288725,Closed,Open
478,15.93437201216862,191.5272190395387,Closed,Open
479,15.96770751847023,190.53792818533157,Closed,Open
480,16.00104302477184,187.73499392537116,Closed,Open
481,16.034378531073447,189.11552915069507,Closed,Open
482,16.067714037375055,187.0535884004507,Closed,Open
483,16.101049543676663,187.94803745481133,Closed,Open
484,16.13438504997827,192.56074532375808,Closed,Open
485,16.16772055627988,191.04128119997063,Closed,Open
486,16.201056062581486,193.55674939392668,Closed,Open
487,16.234391568883094,184.37443872423455,Closed,Open
488,16.267727075184702,181.2154400787861,Closed,Open
489,16.30106258148631,179.27043164124598,Closed,Open
490,16.334398087787918,170.17657973344586,Closed,Open
491,16.367733594089525,172.3144328683693,Closed,Open
492,16.401069100391133,169.66260595860882,Closed,Open
493,16.43440460669274,174.66652689755114,Closed,Open
494,16.46774011299435,182.6150140197562,Closed,Open
495,16.501075619295957,192.54723285966844,Closed,Open
496,16.534411125597565,196.15655090500192,Closed,Open
497,16.567746631899173,197.13484280559356,Closed,Open
498,16.60108213820078,191.4062503285056,Closed,Open
499,16.63441764450239,192.15217753645692,Closed,Open
500,16.667753150803996,186.389113126796,Closed,Open
501,16.701088657105604,188.99552453751352,Closed,Open
502,16.734424163407212,191.43774777830197,Closed,Open
503,16.767759669708823,189.59042652808563,Closed,Open
504,16.80109517601043,189.5685404991777,Closed,Open
505,16.83443068231204,184.75284295304655,Closed,Open
506,16.867766188613647,192.07420419459908,Closed,Open
507,16.901101694915255,190.46013138204995,Closed,Open
508,16.934437201216863,194.64176507801324,Closed,Open
509,16.96777270751847,197.12829166195596,Closed,Open
510,17.00110821382008,191.0444790772968,Closed,Open
511,17.034443720121686,185.1787169658731,Closed,Open
512,17.067779226423294,177.4949976469759,Closed,Open
513,17.101114732724902,179.83688511017914,Closed,Open
514,17.13445023902651,175.38746234509426,Closed,Open
515,17.167785745328118,174.57014216201907,Closed,Open
516,17.201121251629726,181.49057183522405,Closed,Open
517,17.234456757931333,188.8228456435876,Closed,Open
518,17.26779226423294,199.611802990165,Closed,Open
519,17.30112777053455,198.16218068430504,Closed,Open
520,17.334463276836157,195.77901007094644,Closed,Open
521,17.367798783137765,194.70294721146644,Closed,Open
522,17.401134289439373,190.4111328229005,Closed,Open
523,17.43446979574098,186.6062542611647,Closed,Open
524,17.46780530204259,188.9184576898328,Closed,Open
525,17.501140808344196,187.2829986729511,Closed,Open
526,17.534476314645804,184.4327749006315,Closed,Open
527,17.567811820947412,183.0776168845724,Closed,Open
528,17.60114732724902,188.53640493568247,Closed,Open
529,17.634482833550628,190.1906008916598,Closed,Open
530,17.667818339852236,191.42863394047257,Closed,Open
531,17.701153846153847,193.94185817749943,Closed,Open
532,17.734489352455455,193.48038529837143,Closed,Open
533,17.767824858757063,192.54224813685204,Closed,Open
534,17.80116036505867,189.86304515879243,Closed,Open
535,17.83449587136028,175.7915746795764,Closed,Open
536,17.867831377661886,167.9716727660208,Closed,Open
537,17.901166883963494,170.67157995382064,Closed,Open
538,17.934502390265102,176.89485186188583,Closed,Open
539,17.96783789656671,182.0146121816017,Closed,Open
540,18.001173402868318,172.6633126888727,Closed,Open
541,18.03450890916993,182.9724705105516,Closed,Open
542,18.067844415471537,195.0345542333714,Closed,Open
543,18.10117992177314,198.79502317474055,Closed,Open
544,18.13451542807475,196.27023393188009,Closed,Open
545,18.167850934376357,187.99802588826032,Closed,Open
546,18.201186440677965,190.3026571536008,Closed,Open
547,18.234521946979573,191.51563484075848,Closed,Open
548,18.26785745328118,193.95636704749683,Closed,Open
549,18.30119295958279,190.98820103270376,Closed,Open
550,18.334528465884397,190.69268023117212,Closed,Open
551,18.367863972186004,189.78178202308865,Closed,Open
552,18.401199478487612,189.2408507033548,Closed,Open
553,18.43453498478922,186.4701855454967,Closed,Open
