frame,timestamp,anchor_to_bottom_lip_bottom,lips_label,teeth_label
57,1.900123859191656,65.31244450934989,Closed,Open
58,1.9334593654932637,66.75668326475068,Closed,Open
59,1.966794871794872,64.4939636798414,Closed,Open
60,2.00013037809648,64.01273932736026,Closed,Open
61,2.0334658843980877,59.63311320527427,Closed,Open
62,2.0668013906996956,61.34198890543617,Closed,Open
63,2.100136897001304,60.40404092885003,Closed,Open
64,2.133472403302912,58.74477019077782,Closed,Open
65,2.1668079096045196,58.58461671714043,Closed,Open
66,2.2001434159061275,55.771088903613105,Closed,Closed
67,2.233478922207736,54.130739694516635,Closed,Closed
68,2.2668144285093437,57.32258350300708,Closed,Closed
69,2.3001499348109515,60.72492906991676,Closed,Open
70,2.33348544111256,58.46495518700069,Closed,Open
71,2.3668209474141677,59.619051460525206,Closed,Open
72,2.4001564537157756,55.4690255303814,Closed,Closed
73,2.433491960017383,55.74078237460843,Closed,Closed
74,2.4668274663189917,86.06333250324957,Open,Open
75,2.5001629726205996,56.53990204426623,Closed,Closed
76,2.5334984789222075,63.440524111577936,Closed,Open
77,2.566833985223816,56.69109910025523,Closed,Closed
78,2.6001694915254236,66.2113495592478,Closed,Open
79,2.6335049978270315,62.5518199406844,Closed,Open
80,2.66684050412864,62.758789939465615,Closed,Open
81,2.7001760104302477,71.44535168052496,Closed,Open
82,2.7335115167318556,68.05004260380268,Closed,Open
83,2.7668470230334634,65.43247022541686,Closed,Open
84,2.8001825293350717,63.265326700329226,Closed,Open
85,2.8335180356366796,66.38724588851562,Closed,Open
86,2.8668535419382875,62.424533159907895,Closed,Open
87,2.900189048239896,57.8043157072779,Closed,Closed
88,2.9335245545415036,59.84986434056769,Closed,Open
89,2.9668600608431115,54.509969601946494,Closed,Closed
90,3.0001955671447194,54.83508972882477,Closed,Closed
91,3.0335310734463277,55.03537980451268,Closed,Closed
92,3.0668665797479355,53.33625253521272,Closed,Closed
93,3.1002020860495434,54.92353863930592,Closed,Closed
94,3.1335375923511517,56.85245609937928,Closed,Closed
95,3.1668730986527596,60.51097084216011,Closed,Open
96,3.200208604954367,65.32976006659749,Closed,Open
97,3.2335441112559757,69.21984248490742,Closed,Open
98,3.2668796175575836,65.3640105166998,Closed,Open
99,3.3002151238591915,65.56494636528049,Closed,Open
100,3.3335506301607993,66.8006119551033,Closed,Open
101,3.3668861364624076,65.81466089635543,Closed,Open
102,3.4002216427640155,67.68305923427332,Closed,Open
103,3.4335571490656234,62.86109866849782,Closed,Open
104,3.4668926553672317,61.14389905806557,Closed,Open
105,3.5002281616688395,57.584889255138705,Closed,Closed
106,3.5335636679704474,60.279984195988355,Closed,Open
107,3.5668991742720553,60.37579567027704,Closed,Open
108,3.6002346805736636,60.35651830355367,Closed,Open
109,3.633570186875271,61.0674293493189,Closed,Open
110,3.6669056931768793,55.808767335211016,Closed,Closed
111,3.700241199478488,64.33971126573846,Closed,Open
112,3.733576705780095,65.95855932747011,Closed,Open
113,3.7669122120817033,64.26170615377343,Closed,Open
114,3.800247718383312,63.239343401915264,Closed,Open
115,3.833583224684919,71.8584451605966,Closed,Open
116,3.8669187309865274,66.99571122082862,Closed,Open
117,3.9002542372881353,66.32510886165174,Closed,Open
118,3.933589743589744,70.97419190415778,Closed,Open
119,3.966925249891351,69.37896870233998,Closed,Open
120,4.00026075619296,74.42071472581685,Closed,Open
121,4.033596262494568,64.43531939973381,Closed,Open
122,4.0669317687961755,61.249109589802046,Closed,Open
123,4.100267275097783,66.30247017678701,Closed,Open
124,4.133602781399391,64.07932107452775,Closed,Open
125,4.166938287700999,62.11840643923978,Closed,Open
126,4.200273794002608,60.56921348741197,Closed,Open
127,4.233609300304216,61.56869787910136,Closed,Open
128,4.2669448066058235,62.249993921728006,Closed,Open
129,4.300280312907431,56.28651450602724,Closed,Closed
130,4.333615819209039,62.0296461204668,Closed,Open
131,4.366951325510647,64.92921387432497,Closed,Open
132,4.400286831812255,70.27106258278997,Closed,Open
133,4.433622338113864,72.4231956771745,Closed,Open
134,4.466957844415472,72.68498589458518,Closed,Open
135,4.5002933507170795,79.85011091652228,Closed,Open
136,4.533628857018687,78.04911403983866,Closed,Open
137,4.566964363320295,79.27248607638568,Closed,Open
138,4.600299869621903,77.06844384527739,Closed,Open
139,4.633635375923511,68.07370747643853,Closed,Open
140,4.66697088222512,77.98862093779724,Closed,Open
141,4.700306388526728,67.81612632719822,Closed,Open
142,4.733641894828335,63.6261148090977,Closed,Open
143,4.766977401129943,61.868399756998976,Closed,Open
144,4.800312907431551,58.076396638495055,Closed,Open
145,4.833648413733159,59.80907385364272,Closed,Open
146,4.866983920034767,65.61591672034125,Closed,Open
147,4.900319426336376,64.2281889230922,Closed,Open
148,4.9336549326379835,60.6733535157702,Closed,Open
149,4.966990438939591,62.434373235928454,Closed,Open
150,5.000325945241199,65.72411948312629,Closed,Open
151,5.033661451542807,68.8836289988158,Closed,Open
152,5.066996957844415,74.06593378795318,Closed,Open
153,5.100332464146024,71.76682198923211,Closed,Open
154,5.133667970447632,79.3331551879086,Closed,Open
155,5.167003476749239,74.70819363578563,Closed,Open
156,5.200338983050847,73.26110317340417,Closed,Open
157,5.233674489352455,69.74594734305532,Closed,Open
158,5.267009995654063,62.499812580144265,Closed,Open
159,5.300345501955671,64.52051553266516,Closed,Open
160,5.33368100825728,60.258105556714014,Closed,Open
161,5.3670165145588875,61.11418894223413,Closed,Open
162,5.400352020860495,58.435363353267824,Closed,Open
163,5.433687527162103,58.43570303466509,Closed,Open
164,5.467023033463711,55.86472728331903,Closed,Closed
165,5.500358539765319,59.25443156524221,Closed,Open
166,5.533694046066927,56.83466334227508,Closed,Closed
167,5.567029552368536,56.87757126617553,Closed,Closed
168,5.6003650586701434,60.36980705205381,Closed,Open
169,5.633700564971751,64.57235659637806,Closed,Open
170,5.667036071273359,70.03408207143461,Closed,Open
171,5.700371577574967,70.95329942194515,Closed,Open
172,5.733707083876575,68.03065069538604,Closed,Open
173,5.767042590178183,69.3655247885294,Closed,Open
174,5.8003780964797915,71.13771836460333,Closed,Open
175,5.833713602781399,68.72245199102713,Closed,Open
176,5.867049109083007,66.7111596904586,Closed,Open
177,5.900384615384615,64.01765725020749,Closed,Open
178,5.933720121686223,62.34394970791905,Closed,Open
179,5.967055627987831,64.68134030970901,Closed,Open
180,6.000391134289439,67.42539428453577,Closed,Open
181,6.0337266405910475,58.84061541961103,Closed,Open
182,6.067062146892655,65.8733555735322,Closed,Open
183,6.100397653194263,67.62279561561576,Closed,Open
184,6.133733159495871,67.14232205921226,Closed,Open
185,6.167068665797479,63.94654261371714,Closed,Open
186,6.200404172099087,58.84967052456963,Closed,Open
187,6.2337396784006955,66.53711056635447,Closed,Open
188,6.267075184702303,68.16744514404195,Closed,Open
189,6.300410691003911,69.54865993409686,Closed,Open
190,6.333746197305519,75.24097275456894,Closed,Open
191,6.367081703607127,70.55007938840967,Closed,Open
192,6.400417209908735,78.16229708086493,Closed,Open
193,6.433752716210343,75.82071410856224,Closed,Open
194,6.4670882225119515,72.76804725508997,Closed,Open
195,6.500423728813559,71.56532961008851,Closed,Open
196,6.533759235115167,68.44378770143862,Closed,Open
197,6.567094741416775,66.21223058266457,Closed,Open
198,6.600430247718383,58.78072585543359,Closed,Open
199,6.633765754019991,61.60962186876074,Closed,Open
200,6.667101260321599,62.94418783126976,Closed,Open
201,6.700436766623207,63.260681903094294,Closed,Open
202,6.733772272924815,63.681470110024186,Closed,Open
203,6.767107779226423,63.564212384367586,Closed,Open
204,6.800443285528031,61.525969650711,Closed,Open
205,6.833778791829639,66.84780184555487,Closed,Open
206,6.867114298131247,70.62439023186835,Closed,Open
207,6.900449804432855,72.61831222111954,Closed,Open
208,6.933785310734463,72.25098047116958,Closed,Open
209,6.967120817036071,77.30981718834222,Closed,Open
210,7.000456323337679,74.60698137868292,Closed,Open
211,7.033791829639287,77.19365331236949,Closed,Open
212,7.067127335940895,69.56528780205579,Closed,Open
213,7.100462842242503,68.23960537759632,Closed,Open
214,7.1337983485441105,60.781579364587024,Closed,Open
215,7.167133854845719,59.52558034173951,Closed,Open
216,7.200469361147327,63.05803337140412,Closed,Open
217,7.233804867448935,62.9199372128797,Closed,Open
218,7.267140373750543,62.3176256377439,Closed,Open
219,7.300475880052151,64.69150824277897,Closed,Open
220,7.333811386353759,58.94974327298668,Closed,Open
221,7.367146892655367,60.747430217966766,Closed,Open
222,7.400482398956975,58.30951894845301,Closed,Open
223,7.433817905258583,57.03323867618302,Closed,Closed
224,7.467153411560191,62.29327888797228,Closed,Open
225,7.500488917861799,69.16040400621198,Closed,Open
226,7.533824424163407,70.20489482600517,Closed,Open
227,7.567159930465015,76.94455359816979,Closed,Open
228,7.600495436766623,73.85691349290232,Closed,Open
229,7.633830943068231,76.94155382487466,Closed,Open
230,7.667166449369839,76.59550214438616,Closed,Open
231,7.700501955671447,74.03550892203629,Closed,Open
232,7.733837461973055,74.26559020243454,Closed,Open
233,7.767172968274663,72.47132366803004,Closed,Open
234,7.8005084745762705,72.24825412842065,Closed,Open
235,7.833843980877879,66.4700361982333,Closed,Open
236,7.867179487179487,66.54628015007492,Closed,Open
237,7.900514993481095,65.46720478403088,Closed,Open
238,7.933850499782703,64.88861889992728,Closed,Open
239,7.967186006084311,61.83267204819373,Closed,Open
240,8.00052151238592,65.03061265613877,Closed,Open
241,8.033857018687527,65.26198956572934,Closed,Open
242,8.067192524989135,65.8404198741361,Closed,Open
243,8.100528031290743,65.37552492896575,Closed,Open
244,8.133863537592351,66.45959148545455,Closed,Open
245,8.167199043893959,65.41852256652425,Closed,Open
246,8.200534550195567,68.907441405257,Closed,Open
247,8.233870056497175,72.3209706929603,Closed,Open
248,8.267205562798782,73.17174195760397,Closed,Open
249,8.30054106910039,78.24918607530483,Closed,Open
250,8.333876575401998,76.71039930714531,Closed,Open
251,8.367212081703606,79.92559935387195,Closed,Open
252,8.400547588005216,78.74172992985469,Closed,Open
253,8.433883094306823,76.19782426936305,Closed,Open
254,8.467218600608431,71.44868418830089,Closed,Open
255,8.50055410691004,72.25302795402311,Closed,Open
256,8.533889613211647,72.47111468095231,Closed,Open
257,8.567225119513255,67.16608238709223,Closed,Open
258,8.600560625814863,69.17811101901725,Closed,Open
259,8.63389613211647,67.58344159887747,Closed,Open
260,8.667231638418079,66.78688040657696,Closed,Open
261,8.700567144719686,66.02114078356352,Closed,Open
262,8.733902651021294,61.060254219764154,Closed,Open
263,8.767238157322902,60.5391169877215,Closed,Open
264,8.80057366362451,60.29057427442941,Closed,Open
265,8.833909169926118,63.21511950137164,Closed,Open
266,8.867244676227727,63.353653536347935,Closed,Open
267,8.900580182529335,66.45658969805714,Closed,Open
268,8.933915688830943,72.96334183539767,Closed,Open
269,8.967251195132551,74.78425589319811,Closed,Open
270,9.000586701434159,76.02764147043447,Closed,Open
271,9.033922207735769,78.41113620743317,Closed,Open
272,9.067257714037376,73.44090495682421,Closed,Open
273,9.100593220338984,78.53236519389702,Closed,Open
274,9.13392872664059,74.26559020243454,Closed,Open
275,9.167264232942198,70.91302451835935,Closed,Open
276,9.200599739243806,64.18973019599238,Closed,Open
277,9.233935245545414,72.49846689975612,Closed,Open
278,9.267270751847022,70.57855079052405,Closed,Open
279,9.300606258148632,66.31546820362918,Closed,Open
280,9.33394176445024,67.703026524936,Closed,Open
281,9.367277270751847,65.30149065520041,Closed,Open
282,9.400612777053457,66.04922814683782,Closed,Open
283,9.433948283355065,68.09627387158613,Closed,Open
284,9.46728378965667,64.00336312013741,Closed,Open
285,9.50061929595828,63.174006777413936,Closed,Open
286,9.533954802259888,65.51240268932261,Closed,Open
287,9.567290308561494,62.91161725079233,Closed,Open
288,9.600625814863102,65.0511902127914,Closed,Open
289,9.63396132116471,70.78513026754788,Closed,Open
290,9.667296827466318,74.76597645633171,Closed,Open
291,9.700632333767926,78.62208615534897,Closed,Open
292,9.733967840069534,81.25447526622551,Closed,Open
293,9.767303346371143,76.94198479503518,Closed,Open
294,9.800638852672751,76.03829799235268,Closed,Open
295,9.83397435897436,75.80802807331295,Closed,Open
296,9.867309865275969,72.2377021805394,Closed,Open
297,9.900645371577577,72.92064569103486,Closed,Open
298,9.933980877879184,72.94596460821276,Closed,Open
299,9.96731638418079,69.00528509765081,Closed,Open
300,10.000651890482398,68.33652203975963,Closed,Open
301,10.033987396784006,68.55398277232611,Closed,Open
302,10.067322903085614,70.76456072816697,Closed,Open
303,10.100658409387222,64.38934276701272,Closed,Open
304,10.13399391568883,64.69717531419835,Closed,Open
305,10.167329421990438,58.68749617588534,Closed,Open
306,10.200664928292047,59.1037978085221,Closed,Open
307,10.234000434593655,56.15880228159771,Closed,Closed
308,10.267335940895263,61.1639606672125,Closed,Open
309,10.300671447196873,68.22156602182403,Closed,Open
310,10.33400695349848,71.4375204943397,Closed,Open
311,10.367342459800089,78.04530575983495,Closed,Open
312,10.400677966101696,77.42581723016079,Closed,Open
313,10.434013472403302,77.41195545002483,Closed,Open
314,10.46734897870491,79.4561524229488,Closed,Open
315,10.500684485006518,78.168475785955,Closed,Open
316,10.534019991308126,74.7991463613133,Closed,Open
317,10.567355497609734,73.39101497972003,Closed,Open
318,10.600691003911342,77.0117632359636,Closed,Open
319,10.63402651021295,71.94768519136414,Closed,Open
320,10.66736201651456,74.27814204424325,Closed,Open
321,10.700697522816167,73.03668466778785,Closed,Open
322,10.734033029117777,69.21466464544221,Closed,Open
323,10.767368535419385,66.28030957125154,Closed,Open
324,10.80070404172099,67.11967258456993,Closed,Open
325,10.8340395480226,69.1140314225709,Closed,Open
326,10.867375054324206,65.99817621491113,Closed,Open
327,10.900710560625814,68.0013165806496,Closed,Open
328,10.934046066927422,64.85726573179397,Closed,Open
329,10.96738157322903,60.00874304397428,Closed,Open
330,11.000717079530638,65.39645986134204,Closed,Open
331,11.034052585832246,69.79753891797489,Closed,Open
332,11.067388092133854,68.92120655590182,Closed,Open
333,11.100723598435462,72.06615530665908,Closed,Open
334,11.134059104737071,75.72481701083527,Closed,Open
335,11.16739461103868,77.37411044047968,Closed,Open
336,11.200730117340289,76.38593463949141,Closed,Open
337,11.234065623641897,74.85420688855235,Closed,Open
338,11.267401129943504,74.77406527854487,Closed,Open
339,11.30073663624511,70.5439492673541,Closed,Open
340,11.334072142546718,69.85852140745595,Closed,Open
341,11.367407648848326,69.56528780205579,Closed,Open
342,11.400743155149934,67.14828356549236,Closed,Open
343,11.434078661451542,62.340274722579565,Closed,Open
344,11.46741416775315,63.67160111841745,Closed,Open
345,11.500749674054758,65.79565511887357,Closed,Open
346,11.534085180356366,67.24699703621934,Closed,Open
347,11.567420686657975,63.47030684369063,Closed,Open
348,11.600756192959585,62.27334723368372,Closed,Open
349,11.634091699261193,59.82342155174983,Closed,Open
350,11.6674272055628,58.7337157034457,Closed,Open
351,11.700762711864408,66.207704539434,Closed,Open
352,11.734098218166016,66.64145893944378,Closed,Open
353,11.767433724467622,73.36727584132015,Closed,Open
354,11.80076923076923,77.12337594130835,Closed,Open
355,11.834104737070838,80.41291528312853,Closed,Open
356,11.867440243372446,78.96806878319424,Closed,Open
357,11.900775749674054,74.10085969108289,Closed,Open
358,11.934111255975662,69.85599076675928,Closed,Open
359,11.96744676227727,73.63012086760344,Closed,Open
360,12.000782268578876,71.65563950338691,Closed,Open
361,12.034117774880489,68.81045872659928,Closed,Open
362,12.067453281182097,63.10196980785666,Closed,Open
363,12.100788787483705,65.96400533624379,Closed,Open
364,12.13412429378531,64.31569689411526,Closed,Open
365,12.16745980008692,68.00213859647693,Closed,Open
366,12.200795306388526,68.01590646445274,Closed,Open
367,12.234130812690134,68.43817569659961,Closed,Open
368,12.267466318991742,72.56890948296925,Closed,Open
369,12.30080182529335,64.98515205010696,Closed,Open
370,12.334137331594958,68.41510257552147,Closed,Open
371,12.367472837896566,71.83947204428219,Closed,Open
372,12.400808344198174,75.22501619800767,Closed,Open
373,12.43414385049978,75.4913191359474,Closed,Open
374,12.467479356801393,78.15748905346986,Closed,Open
375,12.500814863103,77.73774141420992,Closed,Open
376,12.534150369404609,71.03589497298147,Closed,Open
377,12.567485875706216,72.71700651077701,Closed,Open
378,12.600821382007824,72.59159505231389,Closed,Open
379,12.63415688830943,72.17401608419982,Closed,Open
380,12.667492394611038,70.9544717488071,Closed,Open
381,12.700827900912646,70.50517302264217,Closed,Open
382,12.734163407214254,70.70997021586328,Closed,Open
383,12.767498913515862,65.48294065850902,Closed,Open
384,12.80083441981747,64.42021984966016,Closed,Open
385,12.834169926119078,63.196416815901586,Closed,Open
386,12.867505432420684,61.30692321870944,Closed,Open
387,12.900840938722292,58.16137914972201,Closed,Open
388,12.934176445023905,55.40480480948096,Closed,Closed
389,12.96751195132551,57.1697899397858,Closed,Closed
390,13.00084745762712,51.48940602938988,Closed,Closed
391,13.034182963928728,60.63240282125981,Closed,Open
392,13.067518470230334,58.6129870203924,Closed,Open
393,13.100853976531942,64.66507981564587,Closed,Open
394,13.13418948283355,66.50759087424295,Closed,Open
395,13.167524989135158,72.68177528532493,Closed,Open
396,13.200860495436766,74.97000835431095,Closed,Open
397,13.234196001738374,75.23249898773747,Closed,Open
398,13.267531508039982,76.73672557571687,Closed,Open
399,13.30086701434159,76.03426544094646,Closed,Open
400,13.334202520643196,72.54434336883763,Closed,Open
401,13.367538026944809,70.96517653589221,Closed,Open
402,13.400873533246417,73.70665286364618,Closed,Open
403,13.434209039548024,72.18157816448249,Closed,Open
404,13.46754454584963,69.28827038960226,Closed,Open
405,13.500880052151238,65.34543093048198,Closed,Open
406,13.534215558452846,65.72506749003882,Closed,Open
407,13.567551064754454,64.92227111113688,Closed,Open
408,13.600886571056062,64.5178617027894,Closed,Open
409,13.63422207735767,62.89512162874653,Closed,Open
410,13.667557583659278,64.77018167396767,Closed,Open
411,13.700893089960886,69.24479369489771,Closed,Open
412,13.734228596262492,67.98106858134493,Closed,Open
413,13.7675641025641,66.50172071052486,Closed,Open
414,13.80089960886571,59.36575346641332,Closed,Open
415,13.83423511516732,59.27382952129709,Closed,Open
416,13.867570621468928,58.321287232789594,Closed,Open
417,13.900906127770536,60.97444838512828,Closed,Open
418,13.934241634072142,66.00216759217732,Closed,Open
419,13.96757714037375,68.83254536253297,Closed,Open
420,14.000912646675358,72.0811924422955,Closed,Open
421,14.034248152976966,72.34673128640429,Closed,Open
422,14.067583659278574,76.10485704219337,Closed,Open
423,14.100919165580182,76.89886154496907,Closed,Open
424,14.13425467188179,73.63321071270732,Closed,Open
425,14.167590178183396,76.47554216538886,Closed,Open
426,14.200925684485004,72.72273854971459,Closed,Open
427,14.234261190786611,70.61531258910864,Closed,Open
428,14.26759669708822,67.7194648468492,Closed,Open
429,14.30093220338983,67.5540887927919,Closed,Open
430,14.33426770969144,64.87243905710845,Closed,Open
431,14.367603215993046,65.33899973858122,Closed,Open
432,14.400938722294654,63.118965780701885,Closed,Open
433,14.434274228596262,61.9769490356002,Closed,Open
434,14.46760973489787,62.339146504594325,Closed,Open
435,14.500945241199478,59.14239414421375,Closed,Open
436,14.534280747501086,58.54997887951876,Closed,Open
437,14.567616253802694,57.59455236784793,Closed,Closed
438,14.600951760104302,57.52668637881662,Closed,Closed
439,14.63428726640591,55.65379145478515,Closed,Closed
440,14.667622772707515,55.51867304414709,Closed,Closed
441,14.700958279009123,67.32026439432211,Closed,Open
442,14.734293785310737,70.0198747741392,Closed,Open
443,14.767629291612344,68.0598087733891,Closed,Open
444,14.80096479791395,65.74761062806097,Closed,Open
445,14.834300304215558,66.82689498189151,Closed,Open
446,14.867635810517166,68.40147872338216,Closed,Open
447,14.900971316818774,70.70289051866496,Closed,Open
448,14.934306823120382,62.74882345102431,Closed,Open
449,14.96764232942199,63.91545127757877,Closed,Open
450,15.000977835723598,60.55611172215217,Closed,Open
451,15.034313342025206,66.80658454344827,Closed,Open
452,15.067648848326812,67.69388913549497,Closed,Open
453,15.10098435462842,67.80520042510581,Closed,Open
454,15.13431986093003,72.06979851963635,Closed,Open
455,15.167655367231635,73.1760148215651,Closed,Open
456,15.200990873533248,71.26948980244084,Closed,Open
457,15.234326379834854,70.67723927687145,Closed,Open
458,15.267661886136462,68.68097659963433,Closed,Open
459,15.30099739243807,64.75321449688163,Closed,Open
460,15.334332898739678,64.77274774522411,Closed,Open
461,15.367668405041286,59.594600448688674,Closed,Open
462,15.401003911342894,61.55506042826124,Closed,Open
463,15.434339417644502,59.7895639098622,Closed,Open
464,15.46767492394611,63.64264445782439,Closed,Open
465,15.501010430247716,61.75469339815719,Closed,Open
466,15.534345936549323,59.86933163149901,Closed,Open
467,15.567681442850931,56.35497723322291,Closed,Closed
468,15.60101694915254,56.81380363236243,Closed,Closed
469,15.63435245545415,54.46158807132304,Closed,Closed
470,15.66768796175576,57.00466588436936,Closed,Closed
471,15.701023468057366,60.58875760692169,Closed,Open
472,15.734358974358974,66.79286814194035,Closed,Open
473,15.767694480660582,68.80134905057841,Closed,Open
474,15.80102998696219,71.97268666948014,Closed,Open
475,15.834365493263798,73.21442387477819,Closed,Open
476,15.867700999565406,71.8071337200156,Closed,Open
477,15.901036505867014,72.33097914743317,Closed,Open
478,15.93437201216862,70.62460891848531,Closed,Open
479,15.96770751847023,70.591236795939,Closed,Open
480,16.00104302477184,68.26591054597385,Closed,Open
481,16.034378531073447,68.38061908205998,Closed,Open
482,16.067714037375055,63.25083376872928,Closed,Open
483,16.101049543676663,61.22376595000898,Closed,Open
484,16.13438504997827,60.47221831209764,Closed,Open
485,16.16772055627988,62.393833144259986,Closed,Open
486,16.201056062581486,64.79943112633953,Closed,Open
487,16.234391568883094,64.97584473976521,Closed,Open
488,16.267727075184702,65.66535031390504,Closed,Open
489,16.30106258148631,62.05277658571103,Closed,Open
490,16.334398087787918,59.626575558578416,Closed,Open
491,16.367733594089525,53.579335363864175,Closed,Closed
492,16.401069100391133,56.04731798015022,Closed,Closed
493,16.43440460669274,57.989106097260645,Closed,Closed
494,16.46774011299435,64.5039335242646,Closed,Open
495,16.501075619295957,68.02969993597931,Closed,Open
496,16.534411125597565,71.65641427559072,Closed,Open
497,16.567746631899173,75.90381656701035,Closed,Open
498,16.60108213820078,74.88730796380857,Closed,Open
499,16.63441764450239,76.95166428106228,Closed,Open
500,16.667753150803996,74.26902896508557,Closed,Open
501,16.701088657105604,73.34601061598725,Closed,Open
502,16.734424163407212,75.10034963924238,Closed,Open
503,16.767759669708823,73.73345850133367,Closed,Open
504,16.80109517601043,70.57125561107328,Closed,Open
505,16.83443068231204,68.49184095402072,Closed,Open
506,16.867766188613647,67.25146670252852,Closed,Open
507,16.901101694915255,64.70240024098575,Closed,Open
508,16.934437201216863,64.78047929372505,Closed,Open
509,16.96777270751847,63.788305288392536,Closed,Open
510,17.00110821382008,65.05483118895319,Closed,Open
511,17.034443720121686,65.11757252294379,Closed,Open
512,17.067779226423294,64.14875837135929,Closed,Open
513,17.101114732724902,62.17512942614016,Closed,Open
514,17.13445023902651,62.275463427667944,Closed,Open
515,17.167785745328118,58.29821325927578,Closed,Open
516,17.201121251629726,63.43637205907005,Closed,Open
517,17.234456757931333,60.300571987176056,Closed,Open
518,17.26779226423294,68.00548853750132,Closed,Open
519,17.30112777053455,70.58190805965238,Closed,Open
520,17.334463276836157,73.47254962996189,Closed,Open
521,17.367798783137765,74.38288189185464,Closed,Open
522,17.401134289439373,74.77625880515853,Closed,Open
523,17.43446979574098,74.38288189185464,Closed,Open
524,17.46780530204259,75.88938019978482,Closed,Open
525,17.501140808344196,73.26813208582232,Closed,Open
526,17.534476314645804,72.99989620992942,Closed,Open
527,17.567811820947412,71.11193629489094,Closed,Open
528,17.60114732724902,70.55199170612403,Closed,Open
529,17.634482833550628,69.71743441255441,Closed,Open
530,17.667818339852236,67.81612632719822,Closed,Open
531,17.701153846153847,64.92329219213245,Closed,Open
532,17.734489352455455,61.403900253823096,Closed,Open
533,17.767824858757063,64.33293075418425,Closed,Open
534,17.80116036505867,61.71158293803316,Closed,Open
535,17.83449587136028,59.54411778966664,Closed,Open
536,17.867831377661886,61.25317344874601,Closed,Open
537,17.901166883963494,57.03552714468455,Closed,Closed
538,17.934502390265102,56.72580174306152,Closed,Closed
539,17.96783789656671,58.35232994586789,Closed,Open
540,18.001173402868318,57.59341225039621,Closed,Closed
541,18.03450890916993,62.56550736758643,Closed,Open
542,18.067844415471537,70.6670265739271,Closed,Open
543,18.10117992177314,74.76534304390532,Closed,Open
544,18.13451542807475,78.51719347319192,Closed,Open
545,18.167850934376357,76.55180003432838,Closed,Open
546,18.201186440677965,78.2956464358206,Closed,Open
547,18.234521946979573,76.76177762873513,Closed,Open
548,18.26785745328118,77.47275839839185,Closed,Open
549,18.30119295958279,74.62360879648304,Closed,Open
550,18.334528465884397,72.02495801304337,Closed,Open
551,18.367863972186004,73.59218470547374,Closed,Open
