frame,timestamp,aspect_ratio_top_lip_heigh_to_mouth_width,lips_label,teeth_label
48,1.6001043024771835,0.1026518767372607,Closed,Open
49,1.6334398087787918,0.109216371403275,Closed,Open
50,1.6667753150803997,0.0432052038683814,Closed,Closed
51,1.7001108213820078,0.1173966062390545,Closed,Open
52,1.7334463276836158,0.1373727906222589,Closed,Open
53,1.7667818339852237,0.1084317674774322,Closed,Open
54,1.8001173402868318,0.0871511740531153,Closed,Open
55,1.8334528465884397,0.0763590453073304,Closed,Open
56,1.8667883528900475,0.1036573351893411,Closed,Open
57,1.900123859191656,0.085786310708761,Closed,Open
58,1.9334593654932637,0.0717396195160736,Closed,Open
59,1.966794871794872,0.0852732036907286,Closed,Open
60,2.00013037809648,0.1072984715978069,Closed,Open
61,2.0334658843980877,0.0708484101487745,Closed,Open
62,2.0668013906996956,0.1101567747964051,Closed,Open
63,2.100136897001304,0.1024962192897162,Closed,Open
64,2.133472403302912,0.1215926852040805,Closed,Open
65,2.1668079096045196,0.1270770113541202,Closed,Open
66,2.2001434159061275,0.1369060412817852,Closed,Open
67,2.233478922207736,0.1054273982911051,Closed,Open
68,2.2668144285093437,0.1453585263487493,Closed,Open
69,2.3001499348109515,0.1013772850196763,Closed,Open
70,2.33348544111256,0.1111084320241971,Closed,Open
71,2.3668209474141677,0.1016762232685992,Closed,Open
72,2.4001564537157756,0.095168302813571,Closed,Open
73,2.433491960017383,0.1133115447465063,Closed,Open
74,2.4668274663189917,0.0795441705912864,Closed,Open
75,2.5001629726205996,0.0979577132739861,Closed,Open
76,2.5334984789222075,0.0842661820703205,Closed,Open
77,2.566833985223816,0.081687224075019,Closed,Open
78,2.6001694915254236,0.106455145798478,Closed,Open
79,2.6335049978270315,0.1042109385460846,Closed,Open
80,2.66684050412864,0.1152710783806549,Closed,Open
81,2.7001760104302477,0.0912484868158994,Closed,Open
82,2.7335115167318556,0.103647610670455,Closed,Open
83,2.7668470230334634,0.1205482825878939,Closed,Open
84,2.8001825293350717,0.1268170511323191,Closed,Open
85,2.8335180356366796,0.1013323920879574,Closed,Open
86,2.8668535419382875,0.0995651102852489,Closed,Open
87,2.900189048239896,0.1267031786896045,Closed,Open
88,2.9335245545415036,0.1313597006229995,Closed,Open
89,2.9668600608431115,0.1367697907053229,Closed,Open
90,3.0001955671447194,0.1283065786350428,Closed,Open
91,3.0335310734463277,0.1073533058617631,Closed,Open
92,3.0668665797479355,0.1046796893230458,Closed,Open
93,3.1002020860495434,0.1180246379450834,Closed,Open
94,3.1335375923511517,0.1483213033154842,Closed,Open
95,3.1668730986527596,0.0875041018509136,Closed,Open
96,3.200208604954367,0.127959019134785,Closed,Open
97,3.2335441112559757,0.0915337710612993,Closed,Open
98,3.2668796175575836,0.0893557778953245,Closed,Open
99,3.3002151238591915,0.1240347345892084,Closed,Open
100,3.3335506301607993,0.0785317837984718,Closed,Open
101,3.3668861364624076,0.102401027800743,Closed,Open
102,3.4002216427640155,0.0898250908572807,Closed,Open
103,3.4335571490656234,0.1117608152136181,Closed,Open
104,3.4668926553672317,0.1056422490279366,Closed,Open
105,3.5002281616688395,0.1175776030860402,Closed,Open
106,3.5335636679704474,0.1441346515807078,Closed,Open
107,3.5668991742720553,0.1276991572472811,Closed,Open
108,3.6002346805736636,0.1187295428867706,Closed,Open
109,3.633570186875271,0.0992487264606481,Closed,Open
110,3.6669056931768793,0.1034322234705945,Closed,Open
111,3.700241199478488,0.0999978166653928,Closed,Open
112,3.733576705780095,0.0969164243922875,Closed,Open
113,3.7669122120817033,0.1084124648901966,Closed,Open
114,3.800247718383312,0.0818930163004032,Closed,Open
115,3.833583224684919,0.0745049904033776,Closed,Open
116,3.8669187309865274,0.09668755178073,Closed,Open
117,3.9002542372881353,0.1077172174211436,Closed,Open
118,3.933589743589744,0.1092005586015016,Closed,Open
119,3.966925249891351,0.0894661630877516,Closed,Open
120,4.00026075619296,0.1061580656295159,Closed,Open
121,4.033596262494568,0.096362277255145,Closed,Open
122,4.0669317687961755,0.077258733597558,Closed,Open
123,4.100267275097783,0.1192281062037696,Closed,Open
124,4.133602781399391,0.1372564796492968,Closed,Open
125,4.166938287700999,0.1537614687467443,Closed,Open
126,4.200273794002608,0.1143030716456882,Closed,Open
127,4.233609300304216,0.1283398579303172,Closed,Open
128,4.2669448066058235,0.1107505270457728,Closed,Open
129,4.300280312907431,0.1029739340662862,Closed,Open
130,4.333615819209039,0.1313029819225779,Closed,Open
131,4.366951325510647,0.1290014837037738,Closed,Open
132,4.400286831812255,0.1078901605732757,Closed,Open
133,4.433622338113864,0.0958955719396466,Closed,Open
134,4.466957844415472,0.0802365651859615,Closed,Open
135,4.5002933507170795,0.0797067729183022,Closed,Open
136,4.533628857018687,0.0801662460332212,Closed,Open
137,4.566964363320295,0.0815654054819212,Closed,Open
138,4.600299869621903,0.0824162025594834,Closed,Open
139,4.633635375923511,0.095988443238941,Closed,Open
140,4.66697088222512,0.0892167649811176,Closed,Open
141,4.700306388526728,0.1175907573191726,Closed,Open
142,4.733641894828335,0.1141536698297274,Closed,Open
143,4.766977401129943,0.1349032034328142,Closed,Open
144,4.800312907431551,0.1528729360604437,Closed,Open
145,4.833648413733159,0.1323567363046731,Closed,Open
146,4.866983920034767,0.1156299782222942,Closed,Open
147,4.900319426336376,0.1181722475939467,Closed,Open
148,4.9336549326379835,0.1035928742948945,Closed,Open
149,4.966990438939591,0.0897859108415552,Closed,Open
150,5.000325945241199,0.0828738640063608,Closed,Open
151,5.033661451542807,0.0887263775382514,Closed,Open
152,5.066996957844415,0.0855746858077694,Closed,Open
153,5.100332464146024,0.0645221829831554,Closed,Closed
154,5.133667970447632,0.0824162025594834,Closed,Open
155,5.167003476749239,0.0970849148916332,Closed,Open
156,5.200338983050847,0.1022309587309403,Closed,Open
157,5.233674489352455,0.0874827640128198,Closed,Open
158,5.267009995654063,0.0819620304826818,Closed,Open
159,5.300345501955671,0.1098742912048183,Closed,Open
160,5.33368100825728,0.0878057743807236,Closed,Open
161,5.3670165145588875,0.1295349173385743,Closed,Open
162,5.400352020860495,0.1537446319668397,Closed,Open
163,5.433687527162103,0.1489864170573664,Closed,Open
164,5.467023033463711,0.1009740489652524,Closed,Open
165,5.500358539765319,0.1169980052010168,Closed,Open
166,5.533694046066927,0.1218312562859726,Closed,Open
167,5.567029552368536,0.0962740084549896,Closed,Open
168,5.6003650586701434,0.1303589814791738,Closed,Open
169,5.633700564971751,0.091665939623709,Closed,Open
170,5.667036071273359,0.0894063310073324,Closed,Open
171,5.700371577574967,0.0964616584806775,Closed,Open
172,5.733707083876575,0.0750812825968168,Closed,Open
173,5.767042590178183,0.0874014087596351,Closed,Open
174,5.8003780964797915,0.0905704163575662,Closed,Open
175,5.833713602781399,0.0770842287971768,Closed,Open
176,5.867049109083007,0.1118497550647534,Closed,Open
177,5.900384615384615,0.1097601911052899,Closed,Open
178,5.933720121686223,0.099542075247472,Closed,Open
179,5.967055627987831,0.1079022854377699,Closed,Open
180,6.000391134289439,0.096984643915472,Closed,Open
181,6.0337266405910475,0.1332859511949027,Closed,Open
182,6.067062146892655,0.0980038768672085,Closed,Open
183,6.100397653194263,0.0882970949565012,Closed,Open
184,6.133733159495871,0.0813313346270543,Closed,Open
185,6.167068665797479,0.1100553378842369,Closed,Open
186,6.200404172099087,0.0995037190209989,Closed,Open
187,6.2337396784006955,0.080044460565877,Closed,Open
188,6.267075184702303,0.0895063907358182,Closed,Open
189,6.300410691003911,0.0880889133339747,Closed,Open
190,6.333746197305519,0.1001511110602476,Closed,Open
191,6.367081703607127,0.1017518805631793,Closed,Open
192,6.400417209908735,0.078610871756543,Closed,Open
193,6.433752716210343,0.0874444610579274,Closed,Open
194,6.4670882225119515,0.0779006644234429,Closed,Open
195,6.500423728813559,0.098809980244582,Closed,Open
196,6.533759235115167,0.1204141440935102,Closed,Open
197,6.567094741416775,0.1294783769758678,Closed,Open
198,6.600430247718383,0.1418931674540826,Closed,Open
199,6.633765754019991,0.1019087608477571,Closed,Open
200,6.667101260321599,0.1494130154610582,Closed,Open
201,6.700436766623207,0.1280368799328959,Closed,Open
202,6.733772272924815,0.1191281663627866,Closed,Open
203,6.767107779226423,0.126890833756362,Closed,Open
204,6.800443285528031,0.1106132637509944,Closed,Open
205,6.833778791829639,0.0876610882892902,Closed,Open
206,6.867114298131247,0.0734276591573369,Closed,Open
207,6.900449804432855,0.0766585083768907,Closed,Open
208,6.933785310734463,0.1084229532565947,Closed,Open
209,6.967120817036071,0.088003910781436,Closed,Open
210,7.000456323337679,0.0725509943304607,Closed,Open
211,7.033791829639287,0.0970433870890898,Closed,Open
212,7.067127335940895,0.0882784895286459,Closed,Open
213,7.100462842242503,0.1022768292607937,Closed,Open
214,7.1337983485441105,0.0849123731886943,Closed,Open
215,7.167133854845719,0.1103872831396625,Closed,Open
216,7.200469361147327,0.1082480723032983,Closed,Open
217,7.233804867448935,0.1259826790900572,Closed,Open
218,7.267140373750543,0.1540797297705228,Closed,Open
219,7.300475880052151,0.1105583595060331,Closed,Open
220,7.333811386353759,0.1385938597293054,Closed,Open
221,7.367146892655367,0.1304689999426197,Closed,Open
222,7.400482398956975,0.1152847900657305,Closed,Open
223,7.433817905258583,0.1042371556374434,Closed,Open
224,7.467153411560191,0.107808668414224,Closed,Open
225,7.500488917861799,0.0879876897672547,Closed,Open
226,7.533824424163407,0.0853595065189569,Closed,Open
227,7.567159930465015,0.0868283843883611,Closed,Open
228,7.600495436766623,0.071789285902307,Closed,Open
229,7.633830943068231,0.0812503791768108,Closed,Open
230,7.667166449369839,0.0809628870225006,Closed,Open
231,7.700501955671447,0.0861136630710857,Closed,Open
232,7.733837461973055,0.0993284716735602,Closed,Open
233,7.767172968274663,0.1174139827163462,Closed,Open
234,7.8005084745762705,0.0930174513531713,Closed,Open
235,7.833843980877879,0.1141964862500766,Closed,Open
236,7.867179487179487,0.1127045798015042,Closed,Open
237,7.900514993481095,0.1370117972750537,Closed,Open
238,7.933850499782703,0.1481096212581358,Closed,Open
239,7.967186006084311,0.1397895002950656,Closed,Open
240,8.00052151238592,0.1176470588235294,Closed,Open
241,8.033857018687527,0.1037681504123814,Closed,Open
242,8.067192524989135,0.1012120705238821,Closed,Open
243,8.100528031290743,0.1089542139776115,Closed,Open
244,8.133863537592351,0.1050049829018518,Closed,Open
245,8.167199043893959,0.1036636272154388,Closed,Open
246,8.200534550195567,0.0793556608476134,Closed,Open
247,8.233870056497175,0.083326276867481,Closed,Open
248,8.267205562798782,0.08978574804539,Closed,Open
249,8.30054106910039,0.0650311828980081,Closed,Closed
250,8.333876575401998,0.0919647912014684,Closed,Open
251,8.367212081703606,0.0841956727321157,Closed,Open
252,8.400547588005216,0.0814447955180755,Closed,Open
253,8.433883094306823,0.093368322028752,Closed,Open
254,8.467218600608431,0.094722317810671,Closed,Open
255,8.50055410691004,0.0959527684518426,Closed,Open
256,8.533889613211647,0.1134114007207177,Closed,Open
257,8.567225119513255,0.0975078923644452,Closed,Open
258,8.600560625814863,0.0963813450756318,Closed,Open
259,8.63389613211647,0.1230315217295076,Closed,Open
260,8.667231638418079,0.1501241925292895,Closed,Open
261,8.700567144719686,0.1205301959631106,Closed,Open
262,8.733902651021294,0.1115222667319804,Closed,Open
263,8.767238157322902,0.1197009983819838,Closed,Open
264,8.80057366362451,0.1058985155351873,Closed,Open
265,8.833909169926118,0.107868960722731,Closed,Open
266,8.867244676227727,0.0938729219991947,Closed,Open
267,8.900580182529335,0.0855261278816204,Closed,Open
268,8.933915688830943,0.0792520431173553,Closed,Open
269,8.967251195132551,0.1026635322311276,Closed,Open
270,9.000586701434159,0.0759003717666239,Closed,Open
271,9.033922207735769,0.0768813099933705,Closed,Open
272,9.067257714037376,0.0791952519648687,Closed,Open
273,9.100593220338984,0.0894192881495092,Closed,Open
274,9.13392872664059,0.1037815204499753,Closed,Open
275,9.167264232942198,0.0959088402352045,Closed,Open
276,9.200599739243806,0.0837363108596072,Closed,Open
277,9.233935245545414,0.1218623428365999,Closed,Open
278,9.267270751847022,0.1350412025835851,Closed,Open
279,9.300606258148632,0.1325055835934237,Closed,Open
280,9.33394176445024,0.1461768331238123,Closed,Open
281,9.367277270751847,0.1179773960809752,Closed,Open
282,9.400612777053457,0.1228590233667902,Closed,Open
283,9.433948283355065,0.1291744555688256,Closed,Open
284,9.46728378965667,0.1169161648281714,Closed,Open
285,9.50061929595828,0.102099233393682,Closed,Open
286,9.533954802259888,0.0881988678707421,Closed,Open
287,9.567290308561494,0.0936786257985611,Closed,Open
288,9.600625814863102,0.0911921505175106,Closed,Open
289,9.63396132116471,0.0873647057994659,Closed,Open
290,9.667296827466318,0.0793904526135218,Closed,Open
291,9.700632333767926,0.0838670406571568,Closed,Open
292,9.733967840069534,0.0901030727697572,Closed,Open
293,9.767303346371143,0.0966158552440884,Closed,Open
294,9.800638852672751,0.0816054961269257,Closed,Open
295,9.83397435897436,0.0928312827597654,Closed,Open
296,9.867309865275969,0.1042106670930161,Closed,Open
297,9.900645371577577,0.0929181301776809,Closed,Open
298,9.933980877879184,0.0957781301715633,Closed,Open
299,9.96731638418079,0.1021521502841412,Closed,Open
300,10.000651890482398,0.1034371124845244,Closed,Open
301,10.033987396784006,0.1348123628932535,Closed,Open
302,10.067322903085614,0.1386428402417847,Closed,Open
303,10.100658409387222,0.1178062430774103,Closed,Open
304,10.13399391568883,0.1163611425223991,Closed,Open
305,10.167329421990438,0.1140903705043297,Closed,Open
306,10.200664928292047,0.0984311100264529,Closed,Open
307,10.234000434593655,0.099111970574691,Closed,Open
308,10.267335940895263,0.0922979897880713,Closed,Open
309,10.300671447196873,0.0803600634088421,Closed,Open
310,10.33400695349848,0.088915510212461,Closed,Open
311,10.367342459800089,0.098283057694856,Closed,Open
312,10.400677966101696,0.0898806117004439,Closed,Open
313,10.434013472403302,0.0956975717976749,Closed,Open
314,10.46734897870491,0.0855318690256492,Closed,Open
315,10.500684485006518,0.115638667470838,Closed,Open
316,10.534019991308126,0.09233160014506,Closed,Open
317,10.567355497609734,0.1030880558845552,Closed,Open
318,10.600691003911342,0.106696437835144,Closed,Open
319,10.63402651021295,0.0993042520042446,Closed,Open
320,10.66736201651456,0.1182441054729798,Closed,Open
321,10.700697522816167,0.0997176636391061,Closed,Open
322,10.734033029117777,0.103112030150465,Closed,Open
323,10.767368535419385,0.1211752197778174,Closed,Open
324,10.80070404172099,0.1272718390609718,Closed,Open
325,10.8340395480226,0.1411175506098683,Closed,Open
326,10.867375054324206,0.1164348756508762,Closed,Open
327,10.900710560625814,0.1009508930250137,Closed,Open
328,10.934046066927422,0.0906040821905047,Closed,Open
329,10.96738157322903,0.0885595374951424,Closed,Open
330,11.000717079530638,0.1009954378283594,Closed,Open
331,11.034052585832246,0.0787904233139074,Closed,Open
332,11.067388092133854,0.077883048838002,Closed,Open
333,11.100723598435462,0.0900472706717588,Closed,Open
334,11.134059104737071,0.0760011400256506,Closed,Open
335,11.16739461103868,0.0741005069529424,Closed,Open
336,11.200730117340289,0.0966709358294544,Closed,Open
337,11.234065623641897,0.0868353877149894,Closed,Open
338,11.267401129943504,0.0937329752050943,Closed,Open
339,11.30073663624511,0.1101396831822281,Closed,Open
340,11.334072142546718,0.0995508261542442,Closed,Open
341,11.367407648848326,0.1209484760520077,Closed,Open
342,11.400743155149934,0.1064080793960761,Closed,Open
343,11.434078661451542,0.1303827296336781,Closed,Open
344,11.46741416775315,0.1480284629950014,Closed,Open
345,11.500749674054758,0.1334695466399198,Closed,Open
346,11.534085180356366,0.1253788034636503,Closed,Open
347,11.567420686657975,0.0996589578536226,Closed,Open
348,11.600756192959585,0.1170493560974835,Closed,Open
349,11.634091699261193,0.1003136522600448,Closed,Open
350,11.6674272055628,0.0996842429755276,Closed,Open
351,11.700762711864408,0.1094826146917042,Closed,Open
352,11.734098218166016,0.0969437146741217,Closed,Open
353,11.767433724467622,0.1010498406456052,Closed,Open
354,11.80076923076923,0.1054600252725583,Closed,Open
355,11.834104737070838,0.0793291280387451,Closed,Open
356,11.867440243372446,0.0798019414847973,Closed,Open
357,11.900775749674054,0.1091267428418105,Closed,Open
358,11.934111255975662,0.1096693997173675,Closed,Open
359,11.96744676227727,0.0937635780098423,Closed,Open
360,12.000782268578876,0.0901275166510515,Closed,Open
361,12.034117774880489,0.1118877296297796,Closed,Open
362,12.067453281182097,0.1258466006396119,Closed,Open
363,12.100788787483705,0.1105096203991288,Closed,Open
364,12.13412429378531,0.1227581676732013,Closed,Open
365,12.16745980008692,0.1098989214590787,Closed,Open
366,12.200795306388526,0.0974117605573911,Closed,Open
367,12.234130812690134,0.0623410708273269,Closed,Closed
368,12.267466318991742,0.0845018459101718,Closed,Open
369,12.30080182529335,0.1018401736708945,Closed,Open
370,12.334137331594958,0.1016632353239688,Closed,Open
371,12.367472837896566,0.0784954269790252,Closed,Open
372,12.400808344198174,0.0776892843833274,Closed,Open
373,12.43414385049978,0.0851339580755326,Closed,Open
374,12.467479356801393,0.0798897857010629,Closed,Open
375,12.500814863103,0.0857383819894754,Closed,Open
376,12.534150369404609,0.1034694773051507,Closed,Open
377,12.567485875706216,0.1008694405782038,Closed,Open
378,12.600821382007824,0.1088283601570868,Closed,Open
379,12.63415688830943,0.0993927711478476,Closed,Open
380,12.667492394611038,0.1060716478429834,Closed,Open
381,12.700827900912646,0.1113702857613835,Closed,Open
382,12.734163407214254,0.1087724342999329,Closed,Open
383,12.767498913515862,0.1408876290600214,Closed,Open
384,12.80083441981747,0.1512559853145286,Closed,Open
385,12.834169926119078,0.1379231111659024,Closed,Open
386,12.867505432420684,0.1281378504290911,Closed,Open
387,12.900840938722292,0.1112160871475069,Closed,Open
388,12.934176445023905,0.0982721858525336,Closed,Open
389,12.96751195132551,0.1327718901028461,Closed,Open
390,13.00084745762712,0.1253280598109142,Closed,Open
391,13.034182963928728,0.0904638048900556,Closed,Open
392,13.067518470230334,0.0919696518323442,Closed,Open
393,13.100853976531942,0.1010674348694819,Closed,Open
394,13.13418948283355,0.1131796134979075,Closed,Open
395,13.167524989135158,0.1110786277303674,Closed,Open
396,13.200860495436766,0.1019609012660202,Closed,Open
397,13.234196001738374,0.0841617754926037,Closed,Open
398,13.267531508039982,0.0990265946270727,Closed,Open
399,13.30086701434159,0.1040434711325657,Closed,Open
400,13.334202520643196,0.0887813708696629,Closed,Open
401,13.367538026944809,0.1087178247969516,Closed,Open
402,13.400873533246417,0.096264600451147,Closed,Open
403,13.434209039548024,0.0929444736701059,Closed,Open
404,13.46754454584963,0.1148332256496002,Closed,Open
405,13.500880052151238,0.129442515453258,Closed,Open
406,13.534215558452846,0.1229260453521687,Closed,Open
407,13.567551064754454,0.1300579793384526,Closed,Open
408,13.600886571056062,0.1355284525750676,Closed,Open
409,13.63422207735767,0.1416394309331329,Closed,Open
410,13.667557583659278,0.1582491965830414,Closed,Open
411,13.700893089960886,0.1630081840390382,Open,Open
412,13.734228596262492,0.1701343598496103,Open,Open
413,13.7675641025641,0.1177799217909746,Closed,Open
414,13.80089960886571,0.1175783456197884,Closed,Open
415,13.83423511516732,0.0994245182769478,Closed,Open
416,13.867570621468928,0.0988541463179763,Closed,Open
417,13.900906127770536,0.0789752736709753,Closed,Open
418,13.934241634072142,0.0864813404998534,Closed,Open
419,13.96757714037375,0.0913977727278882,Closed,Open
420,14.000912646675358,0.0838273644284909,Closed,Open
421,14.034248152976966,0.0924284656126206,Closed,Open
422,14.067583659278574,0.0998851297380879,Closed,Open
423,14.100919165580182,0.0916814844910492,Closed,Open
424,14.13425467188179,0.098320706827704,Closed,Open
425,14.167590178183396,0.1068138869195343,Closed,Open
426,14.200925684485004,0.1199998032791722,Closed,Open
427,14.234261190786611,0.1136740847211102,Closed,Open
428,14.26759669708822,0.1092783759713334,Closed,Open
429,14.30093220338983,0.0918034684711788,Closed,Open
430,14.33426770969144,0.116657212288183,Closed,Open
431,14.367603215993046,0.126112091042554,Closed,Open
432,14.400938722294654,0.1099203085276061,Closed,Open
433,14.434274228596262,0.1324589879152972,Closed,Open
434,14.46760973489787,0.1273224487615598,Closed,Open
435,14.500945241199478,0.1135191522966249,Closed,Open
436,14.534280747501086,0.1241533683114712,Closed,Open
437,14.567616253802694,0.109036854627722,Closed,Open
438,14.600951760104302,0.1065667249988081,Closed,Open
439,14.63428726640591,0.1077589310532696,Closed,Open
440,14.667622772707515,0.1100861797735665,Closed,Open
441,14.700958279009123,0.1160715806781914,Closed,Open
442,14.734293785310737,0.1005896574938226,Closed,Open
443,14.767629291612344,0.1082905822158107,Closed,Open
444,14.80096479791395,0.1013492373249583,Closed,Open
445,14.834300304215558,0.1259369641959505,Closed,Open
446,14.867635810517166,0.1114509012349444,Closed,Open
447,14.900971316818774,0.106255402305023,Closed,Open
448,14.934306823120382,0.1269975919410156,Closed,Open
449,14.96764232942199,0.1145007718261765,Closed,Open
450,15.000977835723598,0.1110136348060887,Closed,Open
451,15.034313342025206,0.094355098909113,Closed,Open
452,15.067648848326812,0.1081553276219437,Closed,Open
453,15.10098435462842,0.1110092974180044,Closed,Open
454,15.13431986093003,0.1021773337436174,Closed,Open
455,15.167655367231635,0.1125122723126961,Closed,Open
456,15.200990873533248,0.1089314454964469,Closed,Open
457,15.234326379834854,0.0857158337837786,Closed,Open
458,15.267661886136462,0.0991292539135321,Closed,Open
459,15.30099739243807,0.1097723246647675,Closed,Open
460,15.334332898739678,0.1237945440779361,Closed,Open
461,15.367668405041286,0.1413926790888372,Closed,Open
462,15.401003911342894,0.1379025996367586,Closed,Open
463,15.434339417644502,0.143500714491248,Closed,Open
464,15.46767492394611,0.1498605371417841,Closed,Open
465,15.501010430247716,0.1104671171659211,Closed,Open
466,15.534345936549323,0.1141809023791622,Closed,Open
467,15.567681442850931,0.1361673562116938,Closed,Open
468,15.60101694915254,0.1299249250836857,Closed,Open
469,15.63435245545415,0.1297837322527775,Closed,Open
470,15.66768796175576,0.1159317273977254,Closed,Open
471,15.701023468057366,0.1062229359088542,Closed,Open
472,15.734358974358974,0.0886484414355872,Closed,Open
473,15.767694480660582,0.0813706400206632,Closed,Open
474,15.80102998696219,0.0953761620957271,Closed,Open
475,15.834365493263798,0.1094172930634664,Closed,Open
476,15.867700999565406,0.1056685175546167,Closed,Open
477,15.901036505867014,0.1051423373641642,Closed,Open
478,15.93437201216862,0.1060129507708345,Closed,Open
479,15.96770751847023,0.1079876930628446,Closed,Open
480,16.00104302477184,0.1041244446653224,Closed,Open
481,16.034378531073447,0.1162243153584495,Closed,Open
482,16.067714037375055,0.1295856968580586,Closed,Open
483,16.101049543676663,0.1426034702026906,Closed,Open
484,16.13438504997827,0.1527007540987395,Closed,Open
485,16.16772055627988,0.1443092074253776,Closed,Open
486,16.201056062581486,0.158819482469648,Closed,Open
487,16.234391568883094,0.158819482469648,Closed,Open
488,16.267727075184702,0.13773146728887,Closed,Open
489,16.30106258148631,0.1270411146168781,Closed,Open
490,16.334398087787918,0.1240999131195025,Closed,Open
491,16.367733594089525,0.1156385003955111,Closed,Open
492,16.401069100391133,0.0974155250772124,Closed,Open
493,16.43440460669274,0.1137165917744747,Closed,Open
494,16.46774011299435,0.094721541329508,Closed,Open
495,16.501075619295957,0.0842941305836689,Closed,Open
496,16.534411125597565,0.0904276573871556,Closed,Open
497,16.567746631899173,0.0967543691817405,Closed,Open
498,16.60108213820078,0.1013415915441547,Closed,Open
499,16.63441764450239,0.099676914996864,Closed,Open
500,16.667753150803996,0.0960964547360189,Closed,Open
501,16.701088657105604,0.0937195498801731,Closed,Open
502,16.734424163407212,0.0877859783925593,Closed,Open
503,16.767759669708823,0.1003619557379625,Closed,Open
504,16.80109517601043,0.0953761620957271,Closed,Open
505,16.83443068231204,0.1142529367747979,Closed,Open
506,16.867766188613647,0.1134106027892159,Closed,Open
507,16.901101694915255,0.1185237824067513,Closed,Open
508,16.934437201216863,0.1467732065097408,Closed,Open
509,16.96777270751847,0.1349475322885928,Closed,Open
510,17.00110821382008,0.1255168871119589,Closed,Open
511,17.034443720121686,0.1398482110142772,Closed,Open
512,17.067779226423294,0.1222955816744949,Closed,Open
513,17.101114732724902,0.109326915190827,Closed,Open
514,17.13445023902651,0.102099233393682,Closed,Open
515,17.167785745328118,0.1028675185815029,Closed,Open
516,17.201121251629726,0.0977239392760407,Closed,Open
517,17.234456757931333,0.0914070370165812,Closed,Open
518,17.26779226423294,0.0844282259627617,Closed,Open
519,17.30112777053455,0.0859135858785868,Closed,Open
520,17.334463276836157,0.0972797940897386,Closed,Open
521,17.367798783137765,0.0982194421870202,Closed,Open
522,17.401134289439373,0.1170263654369904,Closed,Open
523,17.43446979574098,0.0965787568647924,Closed,Open
524,17.46780530204259,0.1066588758078035,Closed,Open
525,17.501140808344196,0.0972076260190516,Closed,Open
526,17.534476314645804,0.1059036593044859,Closed,Open
527,17.567811820947412,0.1149374955178211,Closed,Open
528,17.60114732724902,0.1127832586943334,Closed,Open
529,17.634482833550628,0.131941052943344,Closed,Open
530,17.667818339852236,0.1423024333703345,Closed,Open
531,17.701153846153847,0.1431204236662959,Closed,Open
532,17.734489352455455,0.1654017788554953,Open,Open
