frame,timestamp,anchor_to_bottom_lip_top_center,lips_label,teeth_label
100,3.3335506301607993,83.20691400273648,Closed,Open
101,3.3668861364624076,83.15292200959985,Closed,Open
102,3.4002216427640155,83.80669393083357,Closed,Open
103,3.4335571490656234,81.02478195270956,Closed,Open
104,3.4668926553672317,80.60177441405628,Closed,Open
105,3.5002281616688395,76.93863122416158,Closed,Open
106,3.5335636679704474,76.79650127928502,Closed,Open
107,3.5668991742720553,70.84815171069769,Closed,Open
108,3.6002346805736636,72.25704556059344,Closed,Open
109,3.633570186875271,76.25884892782226,Closed,Open
110,3.6669056931768793,72.67339819580545,Closed,Open
111,3.700241199478488,75.95631499189173,Closed,Open
112,3.733576705780095,78.35339225777473,Closed,Open
113,3.7669122120817033,78.6815018108136,Closed,Open
114,3.800247718383312,80.33040030194519,Closed,Open
115,3.833583224684919,87.7801097122748,Closed,Open
116,3.8669187309865274,83.46244400604354,Closed,Open
117,3.9002542372881353,83.68472573439513,Closed,Open
118,3.933589743589744,87.57332442056546,Closed,Open
119,3.966925249891351,85.12569279310163,Closed,Open
120,4.00026075619296,89.94536994221795,Closed,Open
121,4.033596262494568,83.298515513819,Closed,Open
122,4.0669317687961755,77.67183165800756,Closed,Open
123,4.100267275097783,84.29181806173446,Closed,Open
124,4.133602781399391,80.28618683372908,Closed,Open
125,4.166938287700999,78.38121752193469,Closed,Open
126,4.200273794002608,74.88251826700305,Closed,Open
127,4.233609300304216,74.4681423339064,Closed,Open
128,4.2669448066058235,73.71219952868762,Closed,Open
129,4.300280312907431,69.53501138075258,Closed,Closed
130,4.333615819209039,69.11669641767557,Closed,Closed
131,4.366951325510647,74.23061676446369,Closed,Open
132,4.400286831812255,84.31350242951336,Closed,Open
133,4.433622338113864,85.541655004522,Closed,Open
134,4.466957844415472,88.84230041723472,Closed,Open
135,4.5002933507170795,95.23452775325968,Closed,Open
136,4.533628857018687,94.66481755343165,Closed,Open
137,4.566964363320295,93.0852131222182,Closed,Open
138,4.600299869621903,92.48611647022192,Closed,Open
139,4.633635375923511,83.8914398338393,Closed,Open
140,4.66697088222512,92.34003624086304,Closed,Open
141,4.700306388526728,85.16288758852329,Closed,Open
142,4.733641894828335,83.78339556930615,Closed,Open
143,4.766977401129943,81.91778476544832,Closed,Open
144,4.800312907431551,79.56330966651001,Closed,Open
145,4.833648413733159,79.94198019858905,Closed,Open
146,4.866983920034767,78.47594477903962,Closed,Open
147,4.900319426336376,76.45652199883392,Closed,Open
148,4.9336549326379835,74.00985797082697,Closed,Open
149,4.966990438939591,73.83563623217364,Closed,Open
150,5.000325945241199,79.84595209862445,Closed,Open
151,5.033661451542807,85.54060439104285,Closed,Open
152,5.066996957844415,89.46054441865193,Closed,Open
153,5.100332464146024,86.90732577637773,Closed,Open
154,5.133667970447632,92.87398729566677,Closed,Open
155,5.167003476749239,93.190470119715,Closed,Open
156,5.200338983050847,88.98681208682888,Closed,Open
157,5.233674489352455,86.16093260045479,Closed,Open
158,5.267009995654063,79.75920409760752,Closed,Open
159,5.300345501955671,82.04122254650255,Closed,Open
160,5.33368100825728,74.0366515763717,Closed,Open
161,5.3670165145588875,73.76078779406345,Closed,Open
162,5.400352020860495,75.30869458810479,Closed,Open
163,5.433687527162103,74.37968720369909,Closed,Open
164,5.467023033463711,70.1248579950984,Closed,Open
165,5.500358539765319,69.32655185941852,Closed,Closed
166,5.533694046066927,70.90922722712278,Closed,Open
167,5.567029552368536,68.54484601070928,Closed,Closed
168,5.6003650586701434,69.2620948866286,Closed,Closed
169,5.633700564971751,77.18416440784958,Closed,Open
170,5.667036071273359,84.96433651301297,Closed,Open
171,5.700371577574967,83.76837963892095,Closed,Open
172,5.733707083876575,87.95315936195504,Closed,Open
173,5.767042590178183,86.41927480346352,Closed,Open
174,5.8003780964797915,89.00872478765842,Closed,Open
175,5.833713602781399,84.81682122951895,Closed,Open
176,5.867049109083007,85.09879384369722,Closed,Open
177,5.900384615384615,82.12960275891288,Closed,Open
178,5.933720121686223,80.528985254248,Closed,Open
179,5.967055627987831,83.63933067750833,Closed,Open
180,6.000391134289439,87.67597903643085,Closed,Open
181,6.0337266405910475,75.09354741501323,Closed,Open
182,6.067062146892655,77.63925588909622,Closed,Open
183,6.100397653194263,75.34141455584813,Closed,Open
184,6.133733159495871,80.45468839212924,Closed,Open
185,6.167068665797479,73.83897704294407,Closed,Open
186,6.200404172099087,75.54442251822084,Closed,Open
187,6.2337396784006955,81.88095552122073,Closed,Open
188,6.267075184702303,84.15236508202054,Closed,Open
189,6.300410691003911,85.66774911940736,Closed,Open
190,6.333746197305519,90.5025251881154,Closed,Open
191,6.367081703607127,84.16407673308346,Closed,Open
192,6.400417209908735,96.67011717656752,Closed,Open
193,6.433752716210343,92.0147218311496,Closed,Open
194,6.4670882225119515,91.4795217000929,Closed,Open
195,6.500423728813559,86.83663712125772,Closed,Open
196,6.533759235115167,83.16549962395285,Closed,Open
197,6.567094741416775,81.19516461490491,Closed,Open
198,6.600430247718383,77.79514739271865,Closed,Open
199,6.633765754019991,78.57822800779925,Closed,Open
200,6.667101260321599,77.04583150690702,Closed,Open
201,6.700436766623207,74.73879193106185,Closed,Open
202,6.733772272924815,76.1220577838832,Closed,Open
203,6.767107779226423,75.40677061159323,Closed,Open
204,6.800443285528031,73.18033109273486,Closed,Open
205,6.833778791829639,81.36955360682981,Closed,Open
206,6.867114298131247,83.8639348049101,Closed,Open
207,6.900449804432855,87.8520388732941,Closed,Open
208,6.933785310734463,88.0,Closed,Open
209,6.967120817036071,93.71821571816862,Closed,Open
210,7.000456323337679,90.81718636257872,Closed,Open
211,7.033791829639287,88.42316236165475,Closed,Open
212,7.067127335940895,85.95530825078671,Closed,Open
213,7.100462842242503,83.96561430091742,Closed,Open
214,7.1337983485441105,76.91920642879687,Closed,Open
215,7.167133854845719,77.00357124637428,Closed,Open
216,7.200469361147327,78.66007653365483,Closed,Open
217,7.233804867448935,75.8884779927501,Closed,Open
218,7.267140373750543,72.80758754525952,Closed,Open
219,7.300475880052151,70.2672829201343,Closed,Open
220,7.333811386353759,68.68304542176244,Closed,Closed
221,7.367146892655367,69.79646613328863,Closed,Open
222,7.400482398956975,69.64123775803702,Closed,Closed
223,7.433817905258583,72.11363182432149,Closed,Open
224,7.467153411560191,75.01828860398737,Closed,Open
225,7.500488917861799,80.46992926219106,Closed,Open
226,7.533824424163407,82.75394777431174,Closed,Open
227,7.567159930465015,93.11811701272302,Closed,Open
228,7.600495436766623,91.08846015417836,Closed,Open
229,7.633830943068231,93.34788423794636,Closed,Open
230,7.667166449369839,93.18646295333777,Closed,Open
231,7.700501955671447,88.39347269072725,Closed,Open
232,7.733837461973055,91.3140766236922,Closed,Open
233,7.767172968274663,85.78086305215274,Closed,Open
234,7.8005084745762705,86.96931313513576,Closed,Open
235,7.833843980877879,83.68375661956631,Closed,Open
236,7.867179487179487,84.34416404837049,Closed,Open
237,7.900514993481095,84.3645523483951,Closed,Open
238,7.933850499782703,81.45395749998693,Closed,Open
239,7.967186006084311,79.07008492417233,Closed,Open
240,8.00052151238592,77.15000878872183,Closed,Open
241,8.033857018687527,77.96372826926367,Closed,Open
242,8.067192524989135,79.96989762431436,Closed,Open
243,8.100528031290743,78.28029243618153,Closed,Open
244,8.133863537592351,78.26035793053342,Closed,Open
245,8.167199043893959,78.7360622533857,Closed,Open
246,8.200534550195567,84.09601490486344,Closed,Open
247,8.233870056497175,86.74111935665763,Closed,Open
248,8.267205562798782,90.05273136199683,Closed,Open
249,8.30054106910039,94.1958999093334,Closed,Open
250,8.333876575401998,93.39250924551274,Closed,Open
251,8.367212081703606,96.56404507286484,Closed,Open
252,8.400547588005216,92.8388868532928,Closed,Open
253,8.433883094306823,92.3501203276713,Closed,Open
254,8.467218600608431,90.4607281043296,Closed,Open
255,8.50055410691004,89.01081764469689,Closed,Open
256,8.533889613211647,88.82036350855074,Closed,Open
257,8.567225119513255,82.96142094408894,Closed,Open
258,8.600560625814863,84.08790771376155,Closed,Open
259,8.63389613211647,81.78035018757504,Closed,Open
260,8.667231638418079,80.59564735726646,Closed,Open
261,8.700567144719686,76.30786702430447,Closed,Open
262,8.733902651021294,72.4355898308043,Closed,Open
263,8.767238157322902,71.76051025977188,Closed,Open
264,8.80057366362451,71.65363345233573,Closed,Open
265,8.833909169926118,74.98698323835349,Closed,Open
266,8.867244676227727,75.90490038857195,Closed,Open
267,8.900580182529335,82.13505534680962,Closed,Open
268,8.933915688830943,88.8050419252292,Closed,Open
269,8.967251195132551,92.79571132170798,Closed,Open
270,9.000586701434159,93.3513484599438,Closed,Open
271,9.033922207735769,92.77364914821808,Closed,Open
272,9.067257714037376,89.41621145380101,Closed,Open
273,9.100593220338984,95.64919875392128,Closed,Open
274,9.13392872664059,91.86892126349676,Closed,Open
275,9.167264232942198,89.32940730839655,Closed,Open
276,9.200599739243806,83.63356347397989,Closed,Open
277,9.233935245545414,90.63927179135356,Closed,Open
278,9.267270751847022,89.23200040417044,Closed,Open
279,9.300606258148632,87.34334922644314,Closed,Open
280,9.33394176445024,85.91964163831378,Closed,Open
281,9.367277270751847,86.1843416214856,Closed,Open
282,9.400612777053457,81.80221082250635,Closed,Open
283,9.433948283355065,81.70605959393967,Closed,Open
284,9.46728378965667,78.1451618557737,Closed,Open
285,9.50061929595828,74.36778732521391,Closed,Open
286,9.533954802259888,75.92776499445665,Closed,Open
287,9.567290308561494,76.58753515830134,Closed,Open
288,9.600625814863102,79.90163299585927,Closed,Open
289,9.63396132116471,87.72536243211496,Closed,Open
290,9.667296827466318,90.7317556892221,Closed,Open
291,9.700632333767926,96.29238070744056,Closed,Open
292,9.733967840069534,96.30605425158788,Closed,Open
293,9.767303346371143,94.23239560584656,Closed,Open
294,9.800638852672751,93.90857347298228,Closed,Open
295,9.83397435897436,92.2959429524715,Closed,Open
296,9.867309865275969,91.70872614973644,Closed,Open
297,9.900645371577577,91.64772522230705,Closed,Open
298,9.933980877879184,89.48312417355828,Closed,Open
299,9.96731638418079,88.24559580400475,Closed,Open
300,10.000651890482398,87.15306731507428,Closed,Open
301,10.033987396784006,89.25181037272947,Closed,Open
302,10.067322903085614,83.68200973159858,Closed,Open
303,10.100658409387222,76.88703307796916,Closed,Open
304,10.13399391568883,74.61638125684533,Closed,Open
305,10.167329421990438,70.28270931514427,Closed,Open
306,10.200664928292047,71.58364773663389,Closed,Open
307,10.234000434593655,71.34423733169318,Closed,Open
308,10.267335940895263,76.15119107742579,Closed,Open
309,10.300671447196873,81.61020534952846,Closed,Open
310,10.33400695349848,85.03809815226387,Closed,Open
311,10.367342459800089,92.9775449844771,Closed,Open
312,10.400677966101696,95.41659847240388,Closed,Open
313,10.434013472403302,94.35871324805667,Closed,Open
314,10.46734897870491,94.56776670494916,Closed,Open
315,10.500684485006518,95.28364412626055,Closed,Open
316,10.534019991308126,92.77619687668034,Closed,Open
317,10.567355497609734,92.6700696032598,Closed,Open
318,10.600691003911342,94.27058232936398,Closed,Open
319,10.63402651021295,90.78529486090272,Closed,Open
320,10.66736201651456,89.86972477925366,Closed,Open
321,10.700697522816167,90.8611094227018,Closed,Open
322,10.734033029117777,87.82175777328283,Closed,Open
323,10.767368535419385,82.95071769405399,Closed,Open
324,10.80070404172099,83.35530448661441,Closed,Open
325,10.8340395480226,85.37801912266056,Closed,Open
326,10.867375054324206,78.01196832640348,Closed,Open
327,10.900710560625814,81.75579039803353,Closed,Open
328,10.934046066927422,80.37428765163638,Closed,Open
329,10.96738157322903,75.32714374920225,Closed,Open
330,11.000717079530638,76.28093070328556,Closed,Open
331,11.034052585832246,85.3279939960265,Closed,Open
332,11.067388092133854,85.90160241144085,Closed,Open
333,11.100723598435462,91.57803618218728,Closed,Open
334,11.134059104737071,93.38877178773842,Closed,Open
335,11.16739461103868,95.64706534439624,Closed,Open
336,11.200730117340289,94.46255121200988,Closed,Open
337,11.234065623641897,92.9633785567198,Closed,Open
338,11.267401129943504,91.50549202871328,Closed,Open
339,11.30073663624511,87.5270163803632,Closed,Open
340,11.334072142546718,86.12385225426601,Closed,Open
341,11.367407648848326,87.2750891366177,Closed,Open
342,11.400743155149934,85.76848288672558,Closed,Open
343,11.434078661451542,80.91533613277333,Closed,Open
344,11.46741416775315,81.43790576426973,Closed,Open
345,11.500749674054758,82.7628683056517,Closed,Open
346,11.534085180356366,80.33483507029618,Closed,Open
347,11.567420686657975,76.23785545725808,Closed,Open
348,11.600756192959585,73.52872332788091,Closed,Open
349,11.634091699261193,70.43118000328764,Closed,Open
350,11.6674272055628,70.64326418433383,Closed,Open
351,11.700762711864408,78.53166283953712,Closed,Open
352,11.734098218166016,82.884951914082,Closed,Open
353,11.767433724467622,89.88093800448803,Closed,Open
354,11.80076923076923,95.3772890632311,Closed,Open
355,11.834104737070838,96.25430622746656,Closed,Open
356,11.867440243372446,94.74637886906268,Closed,Open
357,11.900775749674054,88.49202445755034,Closed,Open
358,11.934111255975662,87.00592297628923,Closed,Open
359,11.96744676227727,91.14181690868648,Closed,Open
360,12.000782268578876,89.6283076411072,Closed,Open
361,12.034117774880489,85.39097697715744,Closed,Open
362,12.067453281182097,80.38508362736314,Closed,Open
363,12.100788787483705,81.96308062311579,Closed,Open
364,12.13412429378531,77.97600130495621,Closed,Open
365,12.16745980008692,79.9565543977703,Closed,Open
366,12.200795306388526,79.09003037092353,Closed,Open
367,12.234130812690134,83.5583838022723,Closed,Open
368,12.267466318991742,85.08021667842753,Closed,Open
369,12.30080182529335,75.64037867285259,Closed,Open
370,12.334137331594958,80.45520903137017,Closed,Open
371,12.367472837896566,86.9947495489297,Closed,Open
372,12.400808344198174,92.2001281424669,Closed,Open
373,12.43414385049978,94.73741401384063,Closed,Open
374,12.467479356801393,94.56966487312934,Closed,Open
375,12.500814863103,94.29239656942786,Closed,Open
376,12.534150369404609,87.24340279281019,Closed,Open
377,12.567485875706216,89.82492102032495,Closed,Open
378,12.600821382007824,87.73178058344584,Closed,Open
379,12.63415688830943,91.11046226153243,Closed,Open
380,12.667492394611038,90.10092581303236,Closed,Open
381,12.700827900912646,89.94699088556462,Closed,Open
382,12.734163407214254,87.8314734951022,Closed,Open
383,12.767498913515862,85.37861975307689,Closed,Open
384,12.80083441981747,79.9578451601609,Closed,Open
385,12.834169926119078,76.51819473865442,Closed,Open
386,12.867505432420684,71.76164427839478,Closed,Open
387,12.900840938722292,68.34800551743068,Closed,Closed
388,12.934176445023905,62.67308988133769,Closed,Closed
389,12.96751195132551,68.8119387353623,Closed,Closed
390,13.00084745762712,64.33292614629086,Closed,Closed
391,13.034182963928728,72.27571850242916,Closed,Open
392,13.067518470230334,71.8475702755776,Closed,Open
393,13.100853976531942,79.38155363293035,Closed,Open
394,13.13418948283355,84.05724092448315,Closed,Open
395,13.167524989135158,90.20721087949995,Closed,Open
396,13.200860495436766,93.48112678996974,Closed,Open
397,13.234196001738374,90.64120629123607,Closed,Open
398,13.267531508039982,91.56691692048676,Closed,Open
399,13.30086701434159,92.53953223642525,Closed,Open
400,13.334202520643196,90.85336976330338,Closed,Open
401,13.367538026944809,87.92741650710786,Closed,Open
402,13.400873533246417,89.17202208364716,Closed,Open
403,13.434209039548024,87.70106279300131,Closed,Open
404,13.46754454584963,87.5172777675088,Closed,Open
405,13.500880052151238,85.5625501465751,Closed,Open
406,13.534215558452846,86.6232255123179,Closed,Open
407,13.567551064754454,85.27299730440464,Closed,Open
408,13.600886571056062,81.59087243356073,Closed,Open
409,13.63422207735767,81.53920262974026,Closed,Open
410,13.667557583659278,76.63156488223203,Closed,Open
411,13.700893089960886,78.18268430922974,Closed,Open
412,13.734228596262492,77.3796222511481,Closed,Open
413,13.7675641025641,77.74679476642541,Closed,Open
414,13.80089960886571,72.97752241301217,Closed,Open
415,13.83423511516732,72.00916414865874,Closed,Open
416,13.867570621468928,72.47336001442835,Closed,Open
417,13.900906127770536,77.02171814781943,Closed,Open
418,13.934241634072142,82.77999048703688,Closed,Open
419,13.96757714037375,85.07089085078908,Closed,Open
420,14.000912646675358,91.25637353852592,Closed,Open
421,14.034248152976966,92.59844948896836,Closed,Open
422,14.067583659278574,95.654684252758,Closed,Open
423,14.100919165580182,94.22466190070814,Closed,Open
424,14.13425467188179,92.14134880349911,Closed,Open
425,14.167590178183396,94.1220248253758,Closed,Open
426,14.200925684485004,92.12358310319804,Closed,Open
427,14.234261190786611,88.41870744032664,Closed,Open
428,14.26759669708822,87.42006027215686,Closed,Open
429,14.30093220338983,87.83071623348215,Closed,Open
430,14.33426770969144,86.0356715201987,Closed,Open
431,14.367603215993046,79.79314614071468,Closed,Open
432,14.400938722294654,77.86423554309178,Closed,Open
433,14.434274228596262,75.91179749486729,Closed,Open
434,14.46760973489787,75.59456148674582,Closed,Open
435,14.500945241199478,71.9399017641168,Closed,Open
436,14.534280747501086,69.72266527224014,Closed,Open
437,14.567616253802694,70.17304807821387,Closed,Open
438,14.600951760104302,71.81910786360862,Closed,Open
439,14.63428726640591,70.24180099032228,Closed,Open
440,14.667622772707515,68.7403288441582,Closed,Closed
441,14.700958279009123,82.46044139201585,Closed,Open
442,14.734293785310737,84.90671778297687,Closed,Open
443,14.767629291612344,83.78953829580207,Closed,Open
444,14.80096479791395,84.08161438356122,Closed,Open
445,14.834300304215558,87.89823785126467,Closed,Open
446,14.867635810517166,85.71567262703692,Closed,Open
447,14.900971316818774,85.36325080013161,Closed,Open
448,14.934306823120382,79.13844935307344,Closed,Open
449,14.96764232942199,75.63676463938671,Closed,Open
450,15.000977835723598,72.6736009772397,Closed,Open
451,15.034313342025206,80.5506123921611,Closed,Open
452,15.067648848326812,83.95290423101001,Closed,Open
453,15.10098435462842,86.6499085673963,Closed,Open
454,15.13431986093003,88.64701555668444,Closed,Open
455,15.167655367231635,89.89712448929752,Closed,Open
456,15.200990873533248,87.72422034461931,Closed,Open
457,15.234326379834854,87.87008113298444,Closed,Open
458,15.267661886136462,86.35619066523361,Closed,Open
459,15.30099739243807,82.55545458946997,Closed,Open
460,15.334332898739678,81.1890702510552,Closed,Open
461,15.367668405041286,78.72183372504178,Closed,Open
462,15.401003911342894,80.63922062108722,Closed,Open
463,15.434339417644502,77.1201712381621,Closed,Open
464,15.46767492394611,77.04298988623033,Closed,Open
465,15.501010430247716,73.8044482140039,Closed,Open
466,15.534345936549323,70.30065668657767,Closed,Open
467,15.567681442850931,66.65326817779143,Closed,Closed
468,15.60101694915254,69.43109741082418,Closed,Closed
469,15.63435245545415,65.62261232295963,Closed,Closed
470,15.66768796175576,69.6023081671045,Closed,Closed
471,15.701023468057366,75.46397070298596,Closed,Open
472,15.734358974358974,80.30240684702781,Closed,Open
473,15.767694480660582,86.64653088814363,Closed,Open
474,15.80102998696219,89.52956049652735,Closed,Open
475,15.834365493263798,91.88832636286152,Closed,Open
476,15.867700999565406,90.417316890479,Closed,Open
477,15.901036505867014,90.8534265806484,Closed,Open
478,15.93437201216862,89.76372100725408,Closed,Open
479,15.96770751847023,88.47321856536703,Closed,Open
480,16.00104302477184,86.96770322452761,Closed,Open
481,16.034378531073447,86.49252389675834,Closed,Open
482,16.067714037375055,81.7266583896172,Closed,Open
483,16.101049543676663,81.29524241089955,Closed,Open
484,16.13438504997827,79.23306081372863,Closed,Open
485,16.16772055627988,79.91831330653613,Closed,Open
486,16.201056062581486,78.78058593220442,Closed,Open
487,16.234391568883094,78.7744307774528,Closed,Open
488,16.267727075184702,76.54817919590764,Closed,Open
489,16.30106258148631,71.36642878306677,Closed,Open
490,16.334398087787918,69.28739277447197,Closed,Closed
491,16.367733594089525,65.5011585702827,Closed,Closed
492,16.401069100391133,66.95102662065467,Closed,Closed
493,16.43440460669274,70.90670424176005,Closed,Open
494,16.46774011299435,79.58271593624431,Closed,Open
495,16.501075619295957,83.63387459473307,Closed,Open
496,16.534411125597565,88.97443881562165,Closed,Open
497,16.567746631899173,93.44060452646184,Closed,Open
498,16.60108213820078,94.29886394231984,Closed,Open
499,16.63441764450239,95.94159153181477,Closed,Open
500,16.667753150803996,93.8246108202321,Closed,Open
501,16.701088657105604,91.0352922475367,Closed,Open
502,16.734424163407212,91.59464255564905,Closed,Open
503,16.767759669708823,89.96372958948706,Closed,Open
504,16.80109517601043,89.31059775744146,Closed,Open
505,16.83443068231204,87.96501087749664,Closed,Open
506,16.867766188613647,83.9159486179185,Closed,Open
507,16.901101694915255,80.26903718021882,Closed,Open
508,16.934437201216863,81.7617666606513,Closed,Open
509,16.96777270751847,78.20602149338546,Closed,Open
510,17.00110821382008,76.60620790253586,Closed,Open
511,17.034443720121686,75.56291381137592,Closed,Open
512,17.067779226423294,74.75290939345697,Closed,Open
513,17.101114732724902,74.10184221020216,Closed,Open
514,17.13445023902651,74.61647170336583,Closed,Open
515,17.167785745328118,68.50048119339984,Closed,Closed
516,17.201121251629726,77.04372245325537,Closed,Open
517,17.234456757931333,76.94550424665792,Closed,Open
518,17.26779226423294,83.52412669594018,Closed,Open
519,17.30112777053455,88.17656160749553,Closed,Open
520,17.334463276836157,93.2069980456551,Closed,Open
521,17.367798783137765,92.4321492356201,Closed,Open
522,17.401134289439373,94.3893126277543,Closed,Open
523,17.43446979574098,93.7934075889318,Closed,Open
524,17.46780530204259,94.3101147632338,Closed,Open
525,17.501140808344196,92.92494366546646,Closed,Open
526,17.534476314645804,90.23914410226902,Closed,Open
527,17.567811820947412,91.80347462717124,Closed,Open
528,17.60114732724902,88.81337401347037,Closed,Open
529,17.634482833550628,87.26095499312373,Closed,Open
530,17.667818339852236,84.63761596204952,Closed,Open
531,17.701153846153847,80.66429831255653,Closed,Open
532,17.734489352455455,75.67227460679891,Closed,Open
533,17.767824858757063,74.66286561512605,Closed,Open
534,17.80116036505867,73.57007956731306,Closed,Open
535,17.83449587136028,71.09323778628799,Closed,Open
536,17.867831377661886,73.99685575044475,Closed,Open
537,17.901166883963494,67.61407620981936,Closed,Closed
538,17.934502390265102,68.00598831490501,Closed,Closed
539,17.96783789656671,69.62333160633716,Closed,Closed
540,18.001173402868318,68.98729763202935,Closed,Closed
541,18.03450890916993,74.61908136524065,Closed,Open
542,18.067844415471537,83.62530330707082,Closed,Open
543,18.10117992177314,91.17847051084595,Closed,Open
544,18.13451542807475,96.33922682530792,Closed,Open
545,18.167850934376357,94.57801964075756,Closed,Open
546,18.201186440677965,96.7510242443383,Closed,Open
547,18.234521946979573,96.54845299105318,Closed,Open
548,18.26785745328118,93.71735403192876,Closed,Open
549,18.30119295958279,93.90314615305968,Closed,Open
550,18.334528465884397,91.99226790740916,Closed,Open
551,18.367863972186004,91.53624889998564,Closed,Open
