frame,timestamp,aspect_ratio_between_lips_to_mouth_width,lips_label,teeth_label
53,1.7667818339852237,0.2412604946226353,Closed,Open
54,1.8001173402868318,0.1625119923744003,Closed,Open
55,1.8334528465884397,0.0886244943653227,Closed,Closed
56,1.8667883528900475,0.1266922985647502,Closed,Open
57,1.900123859191656,0.0982327986185856,Closed,Closed
58,1.9334593654932637,0.0844316238109259,Closed,Closed
59,1.966794871794872,0.085920038778128,Closed,Closed
60,2.00013037809648,0.1580228388397763,Closed,Open
61,2.0334658843980877,0.1161125343529589,Closed,Open
62,2.0668013906996956,0.128708549952128,Closed,Open
63,2.100136897001304,0.1082480723032983,Closed,Open
64,2.133472403302912,0.0546783346203621,Closed,Closed
65,2.1668079096045196,0.0638554079206337,Closed,Closed
66,2.2001434159061275,0.1575906881283633,Closed,Open
67,2.233478922207736,0.1614496859147918,Closed,Open
68,2.2668144285093437,0.0895785149276386,Closed,Closed
69,2.3001499348109515,0.1876971781340151,Closed,Open
70,2.33348544111256,0.201503726387586,Closed,Open
71,2.3668209474141677,0.2382350069492968,Closed,Open
72,2.4001564537157756,0.168512246432287,Closed,Open
73,2.433491960017383,0.1510820596620084,Closed,Open
74,2.4668274663189917,0.2845972195293738,Closed,Open
75,2.5001629726205996,0.1258192829536911,Closed,Open
76,2.5334984789222075,0.1620892375533339,Closed,Open
77,2.566833985223816,0.0959367793057589,Closed,Closed
78,2.6001694915254236,0.0991730029220457,Closed,Closed
79,2.6335049978270315,0.1496527426287072,Closed,Open
80,2.66684050412864,0.1018364887829518,Closed,Closed
81,2.7001760104302477,0.0919586024815004,Closed,Closed
82,2.7335115167318556,0.103172523628443,Closed,Closed
83,2.7668470230334634,0.1028981355147618,Closed,Closed
84,2.8001825293350717,0.0556759733741524,Closed,Closed
85,2.8335180356366796,0.1040996557122899,Closed,Closed
86,2.8668535419382875,0.1243691894113298,Closed,Open
87,2.900189048239896,0.0816865054156032,Closed,Closed
88,2.9335245545415036,0.1378641898067687,Closed,Open
89,2.9668600608431115,0.1440781095656634,Closed,Open
90,3.0001955671447194,0.1710754381800571,Closed,Open
91,3.0335310734463277,0.1939944851674132,Closed,Open
92,3.0668665797479355,0.2461179289112905,Closed,Open
93,3.1002020860495434,0.2049481649950819,Closed,Open
94,3.1335375923511517,0.1548440053974138,Closed,Open
95,3.1668730986527596,0.2014495707513318,Closed,Open
96,3.200208604954367,0.1592822516713501,Closed,Open
97,3.2335441112559757,0.1256138348107392,Closed,Open
98,3.2668796175575836,0.0958418293047444,Closed,Closed
99,3.3002151238591915,0.080459457464654,Closed,Closed
100,3.3335506301607993,0.1023929187647704,Closed,Closed
101,3.3668861364624076,0.0850394249122887,Closed,Closed
102,3.4002216427640155,0.090419309624752,Closed,Closed
103,3.4335571490656234,0.0620173672946042,Closed,Closed
104,3.4668926553672317,0.0932594519607902,Closed,Closed
105,3.5002281616688395,0.0729185339620615,Closed,Closed
106,3.5335636679704474,0.0717713601629082,Closed,Closed
107,3.5668991742720553,0.1913849489783196,Closed,Open
108,3.6002346805736636,0.1803426028819619,Closed,Open
109,3.633570186875271,0.1444368707610263,Closed,Open
110,3.6669056931768793,0.1656973786810616,Closed,Open
111,3.700241199478488,0.1785394558013665,Closed,Open
112,3.733576705780095,0.1547228316978508,Closed,Open
113,3.7669122120817033,0.1020579361102953,Closed,Closed
114,3.800247718383312,0.0709897247079513,Closed,Closed
115,3.833583224684919,0.0989350420839007,Closed,Closed
116,3.8669187309865274,0.0436537768863668,Closed,Closed
117,3.9002542372881353,0.0430868869684574,Closed,Closed
118,3.933589743589744,0.0920104461057277,Closed,Closed
119,3.966925249891351,0.1188315477278959,Closed,Open
120,4.00026075619296,0.0783126326915142,Closed,Closed
121,4.033596262494568,0.0850071568412875,Closed,Closed
122,4.0669317687961755,0.1032126433191818,Closed,Closed
123,4.100267275097783,0.0711818398746342,Closed,Closed
124,4.133602781399391,0.044070399638542,Closed,Closed
125,4.166938287700999,0.0574613772979015,Closed,Closed
126,4.200273794002608,0.1602637619024136,Closed,Open
127,4.233609300304216,0.2083543912341911,Closed,Open
128,4.2669448066058235,0.1768871206726121,Closed,Open
129,4.300280312907431,0.1660404795597401,Closed,Open
130,4.333615819209039,0.203517039292839,Closed,Open
131,4.366951325510647,0.2034050236372669,Closed,Open
132,4.400286831812255,0.149050035638082,Closed,Open
133,4.433622338113864,0.1477409677524043,Closed,Open
134,4.466957844415472,0.1335402587543161,Closed,Open
135,4.5002933507170795,0.0739282793260946,Closed,Closed
136,4.533628857018687,0.0743544420665857,Closed,Closed
137,4.566964363320295,0.0808499056441726,Closed,Closed
138,4.600299869621903,0.0981830545595612,Closed,Closed
139,4.633635375923511,0.1033619082565846,Closed,Closed
140,4.66697088222512,0.1265281444553763,Closed,Open
141,4.700306388526728,0.0882785559933773,Closed,Closed
142,4.733641894828335,0.059750761640344,Closed,Closed
143,4.766977401129943,0.0612563891831688,Closed,Closed
144,4.800312907431551,0.0448850395356354,Closed,Closed
145,4.833648413733159,0.0818070071953842,Closed,Closed
146,4.866983920034767,0.153363294227482,Closed,Open
147,4.900319426336376,0.1573204054289727,Closed,Open
148,4.9336549326379835,0.1760740291662772,Closed,Open
149,4.966990438939591,0.1707938812141846,Closed,Open
150,5.000325945241199,0.1576455454112504,Closed,Open
151,5.033661451542807,0.1159557217794961,Closed,Open
152,5.066996957844415,0.0729393426919689,Closed,Closed
153,5.100332464146024,0.1297037691660549,Closed,Open
154,5.133667970447632,0.1036213256541895,Closed,Closed
155,5.167003476749239,0.0771057923275789,Closed,Closed
156,5.200338983050847,0.0701433443353126,Closed,Closed
157,5.233674489352455,0.1016291272832759,Closed,Closed
158,5.267009995654063,0.0826820621511392,Closed,Closed
159,5.300345501955671,0.0982745536454324,Closed,Closed
160,5.33368100825728,0.1217647006967389,Closed,Open
161,5.3670165145588875,0.1227940552044931,Closed,Open
162,5.400352020860495,0.0669263350982408,Closed,Closed
163,5.433687527162103,0.0741872803016976,Closed,Closed
164,5.467023033463711,0.0504870244826262,Closed,Closed
165,5.500358539765319,0.2539567891450617,Closed,Open
166,5.533694046066927,0.1905523699879487,Closed,Open
167,5.567029552368536,0.212393904432862,Closed,Open
168,5.6003650586701434,0.1813529401164726,Closed,Open
169,5.633700564971751,0.183331879247418,Closed,Open
170,5.667036071273359,0.1725719073464104,Closed,Open
171,5.700371577574967,0.1445360126155245,Closed,Open
172,5.733707083876575,0.1086082751797409,Closed,Open
173,5.767042590178183,0.0932031895620139,Closed,Closed
174,5.8003780964797915,0.1079359789439577,Closed,Open
175,5.833713602781399,0.1254143778267721,Closed,Open
176,5.867049109083007,0.1234525448366777,Closed,Open
177,5.900384615384615,0.0921342097542255,Closed,Closed
178,5.933720121686223,0.0807204327054752,Closed,Closed
179,5.967055627987831,0.0757092517958018,Closed,Closed
180,6.000391134289439,0.1041060984747085,Closed,Closed
181,6.0337266405910475,0.0485168185698086,Closed,Closed
182,6.067062146892655,0.1960077537344171,Closed,Open
183,6.100397653194263,0.210043618055626,Closed,Open
184,6.133733159495871,0.1377981380434765,Closed,Open
185,6.167068665797479,0.1847891317136325,Closed,Open
186,6.200404172099087,0.1135486209908904,Closed,Open
187,6.2337396784006955,0.1534782470130042,Closed,Open
188,6.267075184702303,0.0897050733126671,Closed,Closed
189,6.300410691003911,0.0909652577173724,Closed,Closed
190,6.333746197305519,0.0566540238192545,Closed,Closed
191,6.367081703607127,0.0657258378043784,Closed,Closed
192,6.400417209908735,0.0743775385594836,Closed,Closed
193,6.433752716210343,0.0654556273746832,Closed,Closed
194,6.4670882225119515,0.115807663278069,Closed,Open
195,6.500423728813559,0.0810214694211619,Closed,Closed
196,6.533759235115167,0.1204141440935102,Closed,Open
197,6.567094741416775,0.0618937503795947,Closed,Closed
198,6.600430247718383,0.0579873315098538,Closed,Closed
199,6.633765754019991,0.0703511908986047,Closed,Closed
200,6.667101260321599,0.0910927071855276,Closed,Closed
201,6.700436766623207,0.1676778963873786,Closed,Open
202,6.733772272924815,0.2048492934979075,Closed,Open
203,6.767107779226423,0.1860881194836953,Closed,Open
204,6.800443285528031,0.1720465053408525,Closed,Open
205,6.833778791829639,0.1701010534473836,Closed,Open
206,6.867114298131247,0.151374997273776,Closed,Open
207,6.900449804432855,0.1154891130200039,Closed,Open
208,6.933785310734463,0.0469917267291095,Closed,Closed
209,6.967120817036071,0.1208826681462816,Closed,Open
210,7.000456323337679,0.101540903875837,Closed,Closed
211,7.033791829639287,0.1198058657845746,Closed,Open
212,7.067127335940895,0.1114509012349444,Closed,Open
213,7.100462842242503,0.1254765994447225,Closed,Open
214,7.1337983485441105,0.1179460606412908,Closed,Open
215,7.167133854845719,0.0789952505533364,Closed,Closed
216,7.200469361147327,0.1526894668793193,Closed,Open
217,7.233804867448935,0.1660385898623479,Closed,Open
218,7.267140373750543,0.1379852587314246,Closed,Open
219,7.300475880052151,0.2890970423138818,Closed,Open
220,7.333811386353759,0.2338766939449695,Closed,Open
221,7.367146892655367,0.2450400605473097,Closed,Open
222,7.400482398956975,0.1942973518343048,Closed,Open
223,7.433817905258583,0.1734824309437524,Closed,Open
224,7.467153411560191,0.1738362544512653,Closed,Open
225,7.500488917861799,0.1450966827997172,Closed,Open
226,7.533824424163407,0.1708278552632122,Closed,Open
227,7.567159930465015,0.1523368062310923,Closed,Open
228,7.600495436766623,0.0950480704377041,Closed,Closed
229,7.633830943068231,0.1193936111154301,Closed,Open
230,7.667166449369839,0.098495603105047,Closed,Closed
231,7.700501955671447,0.0917573782846584,Closed,Closed
232,7.733837461973055,0.0767829629671539,Closed,Closed
233,7.767172968274663,0.1109897154807655,Closed,Open
234,7.8005084745762705,0.1159493836438455,Closed,Open
235,7.833843980877879,0.0719764313293237,Closed,Closed
236,7.867179487179487,0.1141008356837484,Closed,Open
237,7.900514993481095,0.0652810368946747,Closed,Closed
238,7.933850499782703,0.0495822182756849,Closed,Closed
239,7.967186006084311,0.0832314945210923,Closed,Closed
240,8.00052151238592,0.1758717721610221,Closed,Open
241,8.033857018687527,0.2059336799234047,Closed,Open
242,8.067192524989135,0.1695926652804827,Closed,Open
243,8.100528031290743,0.1730449280820888,Closed,Open
244,8.133863537592351,0.1760617879694249,Closed,Open
245,8.167199043893959,0.1533618930347389,Closed,Open
246,8.200534550195567,0.1668728098087443,Closed,Open
247,8.233870056497175,0.1465378029328939,Closed,Open
248,8.267205562798782,0.0978116901255651,Closed,Closed
249,8.30054106910039,0.1028233284463475,Closed,Closed
250,8.333876575401998,0.083836108585408,Closed,Closed
251,8.367212081703606,0.1153487807565352,Closed,Open
252,8.400547588005216,0.1107436271005976,Closed,Open
253,8.433883094306823,0.120496839159977,Closed,Open
254,8.467218600608431,0.0966425600830309,Closed,Closed
255,8.50055410691004,0.1300834705674673,Closed,Open
256,8.533889613211647,0.1298984493036263,Closed,Open
257,8.567225119513255,0.1390852038224364,Closed,Open
258,8.600560625814863,0.1435800881114691,Closed,Open
259,8.63389613211647,0.1164608614912028,Closed,Open
260,8.667231638418079,0.1000827950195263,Closed,Closed
261,8.700567144719686,0.2048619403976878,Closed,Open
262,8.733902651021294,0.2074895213233215,Closed,Open
263,8.767238157322902,0.1958041958041958,Closed,Open
264,8.80057366362451,0.1749492720655852,Closed,Open
265,8.833909169926118,0.1873129707912078,Closed,Open
266,8.867244676227727,0.1725832672601088,Closed,Open
267,8.900580182529335,0.0982544821599403,Closed,Closed
268,8.933915688830943,0.1416128544377431,Closed,Open
269,8.967251195132551,0.0757347210761002,Closed,Closed
270,9.000586701434159,0.080683201911998,Closed,Closed
271,9.033922207735769,0.1432013774354034,Closed,Open
272,9.067257714037376,0.1241334176620143,Closed,Open
273,9.100593220338984,0.0789380563579439,Closed,Closed
274,9.13392872664059,0.0763648986037971,Closed,Closed
275,9.167264232942198,0.0674697079573729,Closed,Closed
276,9.200599739243806,0.1078269865794663,Closed,Open
277,9.233935245545414,0.0441315924928029,Closed,Closed
278,9.267270751847022,0.0280364036714498,Closed,Closed
279,9.300606258148632,0.0516550854280401,Closed,Closed
280,9.33394176445024,0.0480626466661179,Closed,Closed
281,9.367277270751847,0.0470320415436955,Closed,Closed
282,9.400612777053457,0.0977994379222674,Closed,Closed
283,9.433948283355065,0.1409725543843717,Closed,Open
284,9.46728378965667,0.1667042908697694,Closed,Open
285,9.50061929595828,0.175549288816784,Closed,Open
286,9.533954802259888,0.1388264774456283,Closed,Open
287,9.567290308561494,0.1380204967903194,Closed,Open
288,9.600625814863102,0.1032937344433628,Closed,Closed
289,9.63396132116471,0.0957373164762012,Closed,Closed
290,9.667296827466318,0.1185357760658471,Closed,Open
291,9.700632333767926,0.074470037967287,Closed,Closed
292,9.733967840069534,0.0993083474725622,Closed,Closed
293,9.767303346371143,0.0853554907010491,Closed,Closed
294,9.800638852672751,0.0960249270386803,Closed,Closed
295,9.83397435897436,0.0705023987910632,Closed,Closed
296,9.867309865275969,0.0765594591703456,Closed,Closed
297,9.900645371577577,0.0818451071997503,Closed,Closed
298,9.933980877879184,0.1124665120964609,Closed,Open
299,9.96731638418079,0.079531458238703,Closed,Closed
300,10.000651890482398,0.0868265308401169,Closed,Closed
301,10.033987396784006,0.0508216475916359,Closed,Closed
302,10.067322903085614,0.0838956459097995,Closed,Closed
303,10.100658409387222,0.1496095168481015,Closed,Open
304,10.13399391568883,0.2225425672511228,Closed,Open
305,10.167329421990438,0.2278475491915798,Closed,Open
306,10.200664928292047,0.2315327972177558,Closed,Open
307,10.234000434593655,0.1471737676292638,Closed,Open
308,10.267335940895263,0.1380951493365001,Closed,Open
309,10.300671447196873,0.1668659776914431,Closed,Open
310,10.33400695349848,0.1489251116121017,Closed,Open
311,10.367342459800089,0.1302425765825416,Closed,Open
312,10.400677966101696,0.0841780325374368,Closed,Closed
313,10.434013472403302,0.0850992631031746,Closed,Closed
314,10.46734897870491,0.0697692958446347,Closed,Closed
315,10.500684485006518,0.0222776030776675,Closed,Closed
316,10.534019991308126,0.0603075323480628,Closed,Closed
317,10.567355497609734,0.0290576786218757,Closed,Closed
318,10.600691003911342,0.0489405336514096,Closed,Closed
319,10.63402651021295,0.0663300256314593,Closed,Closed
320,10.66736201651456,0.0947593699906522,Closed,Closed
321,10.700697522816167,0.0615588048031835,Closed,Closed
322,10.734033029117777,0.0683209130771486,Closed,Closed
323,10.767368535419385,0.0844016951475582,Closed,Closed
324,10.80070404172099,0.0959944324843691,Closed,Closed
325,10.8340395480226,0.0705587753049341,Closed,Closed
326,10.867375054324206,0.1740596673375766,Closed,Open
327,10.900710560625814,0.1469051276267861,Closed,Open
328,10.934046066927422,0.1246097489966757,Closed,Open
329,10.96738157322903,0.1261185414593102,Closed,Open
330,11.000717079530638,0.1721663545837836,Closed,Open
331,11.034052585832246,0.1428372123149849,Closed,Open
332,11.067388092133854,0.1190637641284599,Closed,Open
333,11.100723598435462,0.0556804544914231,Closed,Closed
334,11.134059104737071,0.0973289483541543,Closed,Closed
335,11.16739461103868,0.0792910050045534,Closed,Closed
336,11.200730117340289,0.0637907645313291,Closed,Closed
337,11.234065623641897,0.0655150280711537,Closed,Closed
338,11.267401129943504,0.1096555906289259,Closed,Open
339,11.30073663624511,0.0917929912762108,Closed,Closed
340,11.334072142546718,0.093234709072405,Closed,Closed
341,11.367407648848326,0.0747557935236577,Closed,Closed
342,11.400743155149934,0.0876610578744294,Closed,Closed
343,11.434078661451542,0.056983553232824,Closed,Closed
344,11.46741416775315,0.0331001705861635,Closed,Closed
345,11.500749674054758,0.0727538994312745,Closed,Closed
346,11.534085180356366,0.15644394577997,Closed,Open
347,11.567420686657975,0.2240089032239523,Closed,Open
348,11.600756192959585,0.2257607648380056,Closed,Open
349,11.634091699261193,0.2501468128964419,Closed,Open
350,11.6674272055628,0.1852029322214008,Closed,Open
351,11.700762711864408,0.1804717670225394,Closed,Open
352,11.734098218166016,0.1282801184159451,Closed,Open
353,11.767433724467622,0.1061580656295159,Closed,Open
354,11.80076923076923,0.0579531576275956,Closed,Closed
355,11.834104737070838,0.1154478392089013,Closed,Open
356,11.867440243372446,0.1134794801962392,Closed,Open
357,11.900775749674054,0.102973729208059,Closed,Closed
358,11.934111255975662,0.0620812103847538,Closed,Closed
359,11.96744676227727,0.0842254037220776,Closed,Closed
360,12.000782268578876,0.0782525982489835,Closed,Closed
361,12.034117774880489,0.1054164857985586,Closed,Open
362,12.067453281182097,0.0873399518145175,Closed,Closed
363,12.100788787483705,0.1221899118688362,Closed,Open
364,12.13412429378531,0.1996032562113603,Closed,Open
365,12.16745980008692,0.1950766120481133,Closed,Open
366,12.200795306388526,0.1783041679768696,Closed,Open
367,12.234130812690134,0.2117271412226271,Closed,Open
368,12.267466318991742,0.1801495326619503,Closed,Open
369,12.30080182529335,0.1619839764182168,Closed,Open
370,12.334137331594958,0.1424107131940897,Closed,Open
371,12.367472837896566,0.1177077768574478,Closed,Open
372,12.400808344198174,0.1106702410421092,Closed,Open
373,12.43414385049978,0.0667845713071586,Closed,Closed
374,12.467479356801393,0.1083886237518734,Closed,Open
375,12.500814863103,0.0852423023271019,Closed,Closed
376,12.534150369404609,0.0862829120766553,Closed,Closed
377,12.567485875706216,0.0892872098926846,Closed,Closed
378,12.600821382007824,0.1263565358556631,Closed,Open
379,12.63415688830943,0.0746455189330029,Closed,Closed
380,12.667492394611038,0.1023746292666651,Closed,Closed
381,12.700827900912646,0.0580644606970634,Closed,Closed
382,12.734163407214254,0.0974554712762992,Closed,Closed
383,12.767498913515862,0.0483659152349086,Closed,Closed
384,12.80083441981747,0.0895388612013392,Closed,Closed
385,12.834169926119078,0.1574602861600595,Closed,Open
386,12.867505432420684,0.2317230613063071,Closed,Open
387,12.900840938722292,0.2356385966554907,Closed,Open
388,12.934176445023905,0.3151425788821145,Open,Open
389,12.96751195132551,0.2619307713063132,Closed,Open
390,13.00084745762712,0.2177692075970387,Closed,Open
391,13.034182963928728,0.1878461838919621,Closed,Open
392,13.067518470230334,0.2098862007818495,Closed,Open
393,13.100853976531942,0.1455486850295511,Closed,Open
394,13.13418948283355,0.0959181061407772,Closed,Closed
395,13.167524989135158,0.0889252062561134,Closed,Closed
396,13.200860495436766,0.0805626234138291,Closed,Closed
397,13.234196001738374,0.127916033393527,Closed,Open
398,13.267531508039982,0.0874852637333027,Closed,Closed
399,13.30086701434159,0.0540896250363329,Closed,Closed
400,13.334202520643196,0.0608156129133411,Closed,Closed
401,13.367538026944809,0.0628541905248909,Closed,Closed
402,13.400873533246417,0.0957705102745309,Closed,Closed
403,13.434209039548024,0.1090804868636994,Closed,Open
404,13.46754454584963,0.0631039866504585,Closed,Closed
405,13.500880052151238,0.0241596975793254,Closed,Closed
406,13.534215558452846,0.0259150858046672,Closed,Closed
407,13.567551064754454,0.0358119486658345,Closed,Closed
408,13.600886571056062,0.0677642262875338,Closed,Closed
409,13.63422207735767,0.1104315260748465,Closed,Open
410,13.667557583659278,0.19639298734795,Closed,Open
411,13.700893089960886,0.2849243660761679,Closed,Open
412,13.734228596262492,0.2600199898051039,Closed,Open
413,13.7675641025641,0.232354798408085,Closed,Open
414,13.80089960886571,0.2199153113652596,Closed,Open
415,13.83423511516732,0.1464861518702307,Closed,Open
416,13.867570621468928,0.1259911604978545,Closed,Open
417,13.900906127770536,0.0945209792420607,Closed,Closed
418,13.934241634072142,0.0747121436879392,Closed,Closed
419,13.96757714037375,0.1200808508682128,Closed,Open
420,14.000912646675358,0.0957034960654999,Closed,Closed
421,14.034248152976966,0.0603708012322709,Closed,Closed
422,14.067583659278574,0.0636041222307927,Closed,Closed
423,14.100919165580182,0.0586615345945661,Closed,Closed
424,14.13425467188179,0.0566788877444202,Closed,Closed
425,14.167590178183396,0.0534069434597671,Closed,Closed
426,14.200925684485004,0.0276985667374597,Closed,Closed
427,14.234261190786611,0.0568370423605551,Closed,Closed
428,14.26759669708822,0.0707511519554723,Closed,Closed
429,14.30093220338983,0.0854011413464358,Closed,Closed
430,14.33426770969144,0.0297047623179239,Closed,Closed
431,14.367603215993046,0.1256429805846364,Closed,Open
432,14.400938722294654,0.1350066817743156,Closed,Open
433,14.434274228596262,0.1390179100969242,Closed,Open
434,14.46760973489787,0.1654794730811536,Closed,Open
435,14.500945241199478,0.2235850492893187,Closed,Open
436,14.534280747501086,0.2302567164827975,Closed,Open
437,14.567616253802694,0.1995829408273201,Closed,Open
438,14.600951760104302,0.1812625247745617,Closed,Open
439,14.63428726640591,0.1792999474982115,Closed,Open
440,14.667622772707515,0.1543196809511795,Closed,Open
441,14.700958279009123,0.1705464073814573,Closed,Open
442,14.734293785310737,0.135857045735192,Closed,Open
443,14.767629291612344,0.1257085744562106,Closed,Open
444,14.80096479791395,0.1137019513649614,Closed,Open
445,14.834300304215558,0.0749836126701445,Closed,Closed
446,14.867635810517166,0.1114509012349444,Closed,Open
447,14.900971316818774,0.1713316881064503,Closed,Open
448,14.934306823120382,0.1458708145678782,Closed,Open
449,14.96764232942199,0.2139030375166863,Closed,Open
450,15.000977835723598,0.1928965574083168,Closed,Open
451,15.034313342025206,0.1763569691759813,Closed,Open
452,15.067648848326812,0.1444404817969684,Closed,Open
453,15.10098435462842,0.1040399590178678,Closed,Closed
454,15.13431986093003,0.0742062859504392,Closed,Closed
455,15.167655367231635,0.0547928775695921,Closed,Closed
456,15.200990873533248,0.0688942953166527,Closed,Closed
457,15.234326379834854,0.1107076187669842,Closed,Open
458,15.267661886136462,0.0885882160296607,Closed,Closed
459,15.30099739243807,0.0857177844707708,Closed,Closed
460,15.334332898739678,0.0557721964374326,Closed,Closed
461,15.367668405041286,0.0445760419942174,Closed,Closed
462,15.401003911342894,0.0694390866969192,Closed,Closed
463,15.434339417644502,0.0846971141643927,Closed,Closed
464,15.46767492394611,0.1038588867265752,Closed,Closed
465,15.501010430247716,0.1967922908726729,Closed,Open
466,15.534345936549323,0.2356062122006575,Closed,Open
467,15.567681442850931,0.2042510343175407,Closed,Open
468,15.60101694915254,0.2531677456608481,Closed,Open
469,15.63435245545415,0.190681441700191,Closed,Open
470,15.66768796175576,0.1445127999206816,Closed,Open
471,15.701023468057366,0.1194519983489513,Closed,Open
472,15.734358974358974,0.1567097852018056,Closed,Open
473,15.767694480660582,0.1569591384482146,Closed,Open
474,15.80102998696219,0.1293017635134138,Closed,Open
475,15.834365493263798,0.0832728085633097,Closed,Closed
476,15.867700999565406,0.1001696379985613,Closed,Closed
477,15.901036505867014,0.0592734477814215,Closed,Closed
478,15.93437201216862,0.0907042370307851,Closed,Closed
479,15.96770751847023,0.0590121014285712,Closed,Closed
480,16.00104302477184,0.0767053714666289,Closed,Closed
481,16.034378531073447,0.0517191415252321,Closed,Closed
482,16.067714037375055,0.0253280365200752,Closed,Closed
483,16.101049543676663,0.0360168683190267,Closed,Closed
484,16.13438504997827,0.0482882183377309,Closed,Closed
485,16.16772055627988,0.07625827276453,Closed,Closed
486,16.201056062581486,0.089770079071271,Closed,Closed
487,16.234391568883094,0.1017614230391556,Closed,Closed
488,16.267727075184702,0.1904365889754405,Closed,Open
489,16.30106258148631,0.2470464152154308,Closed,Open
490,16.334398087787918,0.2248667294023631,Closed,Open
491,16.367733594089525,0.1986817871742262,Closed,Open
492,16.401069100391133,0.1720052290384453,Closed,Open
493,16.43440460669274,0.1271390146886594,Closed,Open
494,16.46774011299435,0.145054922580825,Closed,Open
495,16.501075619295957,0.150142703384551,Closed,Open
496,16.534411125597565,0.1411308265770285,Closed,Open
497,16.567746631899173,0.1298096079662895,Closed,Open
498,16.60108213820078,0.0863503744600254,Closed,Closed
499,16.63441764450239,0.0900650486421171,Closed,Closed
500,16.667753150803996,0.0763207475699257,Closed,Closed
501,16.701088657105604,0.1122478058517261,Closed,Open
502,16.734424163407212,0.123542812302288,Closed,Open
503,16.767759669708823,0.0972248663770645,Closed,Closed
504,16.80109517601043,0.0923687987427541,Closed,Closed
505,16.83443068231204,0.0691524461586082,Closed,Closed
506,16.867766188613647,0.1028981355147618,Closed,Closed
507,16.901101694915255,0.1252108315525483,Closed,Open
508,16.934437201216863,0.080437505156297,Closed,Closed
509,16.96777270751847,0.1407367839753546,Closed,Open
510,17.00110821382008,0.1972050913802641,Closed,Open
511,17.034443720121686,0.1929051305189444,Closed,Open
512,17.067779226423294,0.1742456714197904,Closed,Open
513,17.101114732724902,0.1966248561826913,Closed,Open
514,17.13445023902651,0.2160064267609631,Closed,Open
515,17.167785745328118,0.16872641750514,Closed,Open
516,17.201121251629726,0.1366651808102215,Closed,Open
517,17.234456757931333,0.1503523161903349,Closed,Open
518,17.26779226423294,0.1503815508889854,Closed,Open
519,17.30112777053455,0.1305785798348417,Closed,Open
520,17.334463276836157,0.1129267567704451,Closed,Open
521,17.367798783137765,0.1036112644341678,Closed,Closed
522,17.401134289439373,0.0655268847611261,Closed,Closed
523,17.43446979574098,0.0965787568647924,Closed,Closed
